Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
1264,,,,,,delta_rise=0.0_fall=0.25,8,1.6666666666666667,0.4714045207910317
1264,,,,,,delta_rise=0.0_fall=0.5,8,1.6666666666666667,0.4714045207910317
1264,,,,,,delta_rise=0.0_fall=0.75,6,2.142857142857143,1.641303613
1264,,,,,,delta_rise=0.0_fall=1.0,2,5,4.242640687119285
1264,,,,,,delta_rise=0.25_fall=0.0,8,1.6666666666666667,0.4714045207910317
1264,,,,,,delta_rise=0.25_fall=0.25,8,1.6666666666666667,0.4714045207910317
1264,,,,,,delta_rise=0.25_fall=0.5,8,1.6666666666666667,0.4714045207910317
1264,,,,,,delta_rise=0.25_fall=0.75,6,2.142857142857143,1.641303613
1264,,,,,,delta_rise=0.25_fall=1.0,2,5,4.242640687119285
1264,,,,,,delta_rise=0.5_fall=0.0,8,1.6666666666666667,0.4714045207910317
1264,,,,,,delta_rise=0.5_fall=0.25,8,1.6666666666666667,0.4714045207910317
1264,,,,,,delta_rise=0.5_fall=0.5,8,1.6666666666666667,0.4714045207910317
1264,,,,,,delta_rise=0.5_fall=0.75,6,2.142857142857143,1.641303613
1264,,,,,,delta_rise=0.5_fall=1.0,2,5,4.242640687119285
1264,,,,,,delta_rise=0.75_fall=0.0,8,1.6666666666666667,0.4714045207910317
1264,,,,,,delta_rise=0.75_fall=0.25,8,1.6666666666666667,0.4714045207910317
1264,,,,,,delta_rise=0.75_fall=0.5,8,1.6666666666666667,0.4714045207910317
1264,,,,,,delta_rise=0.75_fall=0.75,6,2.142857142857143,1.641303613
1264,,,,,,delta_rise=0.75_fall=1.0,2,5,4.242640687119285
1264,,,,,,delta_rise=1.0_fall=0.0,10,1.5,0.5
1264,,,,,,delta_rise=1.0_fall=0.25,10,1.5,0.5
1264,,,,,,delta_rise=1.0_fall=0.5,10,1.5,0.5
1264,,,,,,delta_rise=1.0_fall=0.75,8,1.875,1.6153559979150107
1264,,,,,,delta_rise=1.0_fall=1.0,2,5,4.242640687119285
1264,,,,,,simdrop,5,2.5,1.118033988749895
1265,0.25529486133242324,0.099187236,6.355033618025275,1.6511021924224274,14,delta_rise=0.0_fall=0.0,5,2.8,0.9797958971132712
1265,,,,,,delta_rise=0.0_fall=0.25,5,2.8,0.9797958971132712
1265,,,,,,delta_rise=0.0_fall=0.5,4,2.8,0.9797958971132712
1265,,,,,,delta_rise=0.0_fall=0.75,3,3.5,1.8027756377319946
1265,,,,,,delta_rise=0.0_fall=1.0,2,4.666666666666667,2.6246692913372702
1265,,,,,,delta_rise=0.25_fall=0.0,7,2,0.9258200997725514
1265,,,,,,delta_rise=0.25_fall=0.25,7,2,0.9258200997725514
1265,,,,,,delta_rise=0.25_fall=0.5,6,2,0.9258200997725514
1265,,,,,,delta_rise=0.25_fall=0.75,5,2.3333333333333335,1.7950549357115013
1265,,,,,,delta_rise=0.25_fall=1.0,2,4.666666666666667,2.6246692913372702
1265,,,,,,delta_rise=0.5_fall=0.0,8,1.75,0.9682458365518543
1265,,,,,,delta_rise=0.5_fall=0.25,8,1.75,0.9682458365518543
1265,,,,,,delta_rise=0.5_fall=0.5,8,1.75,0.9682458365518543
1265,,,,,,delta_rise=0.5_fall=0.75,7,2,1.7728105208558367
1265,,,,,,delta_rise=0.5_fall=1.0,2,4.666666666666667,2.6246692913372702
1265,,,,,,delta_rise=0.75_fall=0.0,8,1.75,0.9682458365518543
1265,,,,,,delta_rise=0.75_fall=0.25,8,1.75,0.9682458365518543
1265,,,,,,delta_rise=0.75_fall=0.5,8,1.75,0.9682458365518543
1265,,,,,,delta_rise=0.75_fall=0.75,7,2,1.7728105208558367
1265,,,,,,delta_rise=0.75_fall=1.0,2,4.666666666666667,2.6246692913372702
1265,,,,,,delta_rise=1.0_fall=0.0,9,1.5555555555555556,0.8314794192830981
1265,,,,,,delta_rise=1.0_fall=0.25,9,1.5555555555555556,0.8314794192830981
1265,,,,,,delta_rise=1.0_fall=0.5,9,1.5555555555555556,0.8314794192830981
1265,,,,,,delta_rise=1.0_fall=0.75,8,1.75,1.639359631
1265,,,,,,delta_rise=1.0_fall=1.0,3,3.5,2.5
1265,,,,,,simdrop,3,3.5,0.5
1267,0.2240782121921432,0.12326559342736028,7.012614009,1.3232051912415588,18,delta_rise=0.0_fall=0.0,7,2.5714285714285716,1.2936264483053452
1267,,,,,,delta_rise=0.0_fall=0.25,7,2.5714285714285716,1.2936264483053452
1267,,,,,,delta_rise=0.0_fall=0.5,7,2.5714285714285716,1.2936264483053452
1267,,,,,,delta_rise=0.0_fall=0.75,7,2.5714285714285716,1.2936264483053452
1267,,,,,,delta_rise=0.0_fall=1.0,5,3,1.8257418583505538
1267,,,,,,delta_rise=0.25_fall=0.0,11,1.6363636363636365,0.9791208740244551
1267,,,,,,delta_rise=0.25_fall=0.25,11,1.6363636363636365,0.9791208740244551
1267,,,,,,delta_rise=0.25_fall=0.5,11,1.6363636363636365,0.9791208740244551
1267,,,,,,delta_rise=0.25_fall=0.75,11,1.6363636363636365,0.9791208740244551
1267,,,,,,delta_rise=0.25_fall=1.0,10,1.6363636363636365,0.9791208740244551
1267,,,,,,delta_rise=0.5_fall=0.0,11,1.6363636363636365,0.9791208740244551
1267,,,,,,delta_rise=0.5_fall=0.25,11,1.6363636363636365,0.9791208740244551
1267,,,,,,delta_rise=0.5_fall=0.5,11,1.6363636363636365,0.9791208740244551
1267,,,,,,delta_rise=0.5_fall=0.75,11,1.6363636363636365,0.9791208740244551
1267,,,,,,delta_rise=0.5_fall=1.0,10,1.6363636363636365,0.9791208740244551
1267,,,,,,delta_rise=0.75_fall=0.0,11,1.6363636363636365,0.9791208740244551
1267,,,,,,delta_rise=0.75_fall=0.25,11,1.6363636363636365,0.9791208740244551
1267,,,,,,delta_rise=0.75_fall=0.5,11,1.6363636363636365,0.9791208740244551
1267,,,,,,delta_rise=0.75_fall=0.75,11,1.6363636363636365,0.9791208740244551
1267,,,,,,delta_rise=0.75_fall=1.0,10,1.6363636363636365,0.9791208740244551
1267,,,,,,delta_rise=1.0_fall=0.0,11,1.6363636363636365,0.9791208740244551
1267,,,,,,delta_rise=1.0_fall=0.25,11,1.6363636363636365,0.9791208740244551
1267,,,,,,delta_rise=1.0_fall=0.5,11,1.6363636363636365,0.9791208740244551
1267,,,,,,delta_rise=1.0_fall=0.75,11,1.6363636363636365,0.9791208740244551
1267,,,,,,delta_rise=1.0_fall=1.0,10,1.6363636363636365,0.9791208740244551
1267,,,,,,simdrop,4,3.6,1.3564659966250538
1268,0.1905981072891904,0.085579215,6.412729626600913,0.9835618093448684,16,delta_rise=0.0_fall=0.0,8,2,1.118033988749895
1268,,,,,,delta_rise=0.0_fall=0.25,8,2,1.118033988749895
1268,,,,,,delta_rise=0.0_fall=0.5,8,2,1.118033988749895
1268,,,,,,delta_rise=0.0_fall=0.75,8,2,1.118033988749895
1268,,,,,,delta_rise=0.0_fall=1.0,7,2.2857142857142856,1.385051387833237
1268,,,,,,delta_rise=0.25_fall=0.0,8,2,1.118033988749895
1268,,,,,,delta_rise=0.25_fall=0.25,8,2,1.118033988749895
1268,,,,,,delta_rise=0.25_fall=0.5,8,2,1.118033988749895
1268,,,,,,delta_rise=0.25_fall=0.75,8,2,1.118033988749895
1268,,,,,,delta_rise=0.25_fall=1.0,7,2.2857142857142856,1.385051387833237
1268,,,,,,delta_rise=0.5_fall=0.0,8,2,1.118033988749895
1268,,,,,,delta_rise=0.5_fall=0.25,8,2,1.118033988749895
1268,,,,,,delta_rise=0.5_fall=0.5,8,2,1.118033988749895
1268,,,,,,delta_rise=0.5_fall=0.75,8,2,1.118033988749895
1268,,,,,,delta_rise=0.5_fall=1.0,7,2.2857142857142856,1.385051387833237
1268,,,,,,delta_rise=0.75_fall=0.0,9,1.7777777777777777,0.9162456945817024
1268,,,,,,delta_rise=0.75_fall=0.25,9,1.7777777777777777,0.9162456945817024
1268,,,,,,delta_rise=0.75_fall=0.5,9,1.7777777777777777,0.9162456945817024
1268,,,,,,delta_rise=0.75_fall=0.75,9,1.7777777777777777,0.9162456945817024
1268,,,,,,delta_rise=0.75_fall=1.0,8,2,1.118033988749895
1268,,,,,,delta_rise=1.0_fall=0.0,10,1.6,0.9165151389911679
1268,,,,,,delta_rise=1.0_fall=0.25,10,1.6,0.9165151389911679
1268,,,,,,delta_rise=1.0_fall=0.5,10,1.6,0.9165151389911679
1268,,,,,,delta_rise=1.0_fall=0.75,10,1.6,0.9165151389911679
1268,,,,,,delta_rise=1.0_fall=1.0,9,1.7777777777777777,1.1331154474650633
1268,,,,,,simdrop,3,4,1.5811388300841898
1270,0.35167185954408353,0.091842041,6.486776936905497,0.8957751057117456,10,delta_rise=0.0_fall=0.0,4,2,1.0954451150103321
1270,,,,,,delta_rise=0.0_fall=0.25,3,2.5,1.5
1270,,,,,,delta_rise=0.0_fall=0.5,3,2.5,1.5
1270,,,,,,delta_rise=0.0_fall=0.75,3,2.5,1.5
1270,,,,,,delta_rise=0.0_fall=1.0,3,2.5,1.5
1270,,,,,,delta_rise=0.25_fall=0.0,4,2,1.0954451150103321
1270,,,,,,delta_rise=0.25_fall=0.25,3,2.5,1.5
1270,,,,,,delta_rise=0.25_fall=0.5,3,2.5,1.5
1270,,,,,,delta_rise=0.25_fall=0.75,3,2.5,1.5
1270,,,,,,delta_rise=0.25_fall=1.0,3,2.5,1.5
1270,,,,,,delta_rise=0.5_fall=0.0,4,2,1.0954451150103321
1270,,,,,,delta_rise=0.5_fall=0.25,3,2.5,1.5
1270,,,,,,delta_rise=0.5_fall=0.5,3,2.5,1.5
1270,,,,,,delta_rise=0.5_fall=0.75,3,2.5,1.5
1270,,,,,,delta_rise=0.5_fall=1.0,3,2.5,1.5
1270,,,,,,delta_rise=0.75_fall=0.0,4,2,1.0954451150103321
1270,,,,,,delta_rise=0.75_fall=0.25,3,2.5,1.5
1270,,,,,,delta_rise=0.75_fall=0.5,3,2.5,1.5
1270,,,,,,delta_rise=0.75_fall=0.75,3,2.5,1.5
1270,,,,,,delta_rise=0.75_fall=1.0,3,2.5,1.5
1270,,,,,,delta_rise=1.0_fall=0.0,4,2,1.0954451150103321
1270,,,,,,delta_rise=1.0_fall=0.25,3,2.5,1.5
1270,,,,,,delta_rise=1.0_fall=0.5,3,2.5,1.5
1270,,,,,,delta_rise=1.0_fall=0.75,3,2.5,1.5
1270,,,,,,delta_rise=1.0_fall=1.0,3,2.5,1.5
1270,,,,,,simdrop,2,3.3333333333333335,1.699673171197595
1272,0.23544079790545328,0.15397911462123345,6.884091235024605,1.2716011281997375,17,delta_rise=0.0_fall=0.0,7,2.125,0.9270248108869579
1272,,,,,,delta_rise=0.0_fall=0.25,7,2.125,0.9270248108869579
1272,,,,,,delta_rise=0.0_fall=0.5,5,2.8333333333333335,2.3392781412696997
1272,,,,,,delta_rise=0.0_fall=0.75,3,4.25,3.897114317029974
1272,,,,,,delta_rise=0.0_fall=1.0,3,4.25,3.897114317029974
1272,,,,,,delta_rise=0.25_fall=0.0,7,2.125,0.9270248108869579
1272,,,,,,delta_rise=0.25_fall=0.25,7,2.125,0.9270248108869579
1272,,,,,,delta_rise=0.25_fall=0.5,5,2.8333333333333335,2.3392781412696997
1272,,,,,,delta_rise=0.25_fall=0.75,3,4.25,3.897114317029974
1272,,,,,,delta_rise=0.25_fall=1.0,3,4.25,3.897114317029974
1272,,,,,,delta_rise=0.5_fall=0.0,11,1.4166666666666667,0.4930066485916347
1272,,,,,,delta_rise=0.5_fall=0.25,11,1.4166666666666667,0.4930066485916347
1272,,,,,,delta_rise=0.5_fall=0.5,8,1.8888888888888888,1.5234788000891206
1272,,,,,,delta_rise=0.5_fall=0.75,4,3.4,3.826225293941798
1272,,,,,,delta_rise=0.5_fall=1.0,4,3.4,3.826225293941798
1272,,,,,,delta_rise=0.75_fall=0.0,12,1.3076923076923077,0.46153846153846156
1272,,,,,,delta_rise=0.75_fall=0.25,12,1.3076923076923077,0.46153846153846156
1272,,,,,,delta_rise=0.75_fall=0.5,11,1.4166666666666667,0.6400954789890507
1272,,,,,,delta_rise=0.75_fall=0.75,4,3.4,3.826225293941798
1272,,,,,,delta_rise=0.75_fall=1.0,4,3.4,3.826225293941798
1272,,,,,,delta_rise=1.0_fall=0.0,13,1.2142857142857142,0.41032590332414487
1272,,,,,,delta_rise=1.0_fall=0.25,13,1.2142857142857142,0.41032590332414487
1272,,,,,,delta_rise=1.0_fall=0.5,12,1.3076923076923077,0.6056929133855239
1272,,,,,,delta_rise=1.0_fall=0.75,5,2.8333333333333335,3.6704525909242065
1272,,,,,,delta_rise=1.0_fall=1.0,5,2.8333333333333335,3.6704525909242065
1272,,,,,,simdrop,4,3.4,0.8
1273,0.24879429476173381,0.13657109212269097,7.019342075442588,1.8001621524550495,16,delta_rise=0.0_fall=0.0,6,2.2857142857142856,1.0301575072754257
1273,,,,,,delta_rise=0.0_fall=0.25,5,2.6666666666666665,0.9428090415820634
1273,,,,,,delta_rise=0.0_fall=0.5,4,3.2,1.326649916
1273,,,,,,delta_rise=0.0_fall=0.75,3,4,3
1273,,,,,,delta_rise=0.0_fall=1.0,3,4,3
1273,,,,,,delta_rise=0.25_fall=0.0,8,1.7777777777777777,1.1331154474650633
1273,,,,,,delta_rise=0.25_fall=0.25,8,1.7777777777777777,1.1331154474650633
1273,,,,,,delta_rise=0.25_fall=0.5,8,1.7777777777777777,1.1331154474650633
1273,,,,,,delta_rise=0.25_fall=0.75,3,4,3
1273,,,,,,delta_rise=0.25_fall=1.0,3,4,3
1273,,,,,,delta_rise=0.5_fall=0.0,9,1.6,1.0198039027185568
1273,,,,,,delta_rise=0.5_fall=0.25,9,1.6,1.0198039027185568
1273,,,,,,delta_rise=0.5_fall=0.5,9,1.6,1.0198039027185568
1273,,,,,,delta_rise=0.5_fall=0.75,4,3.2,2.9933259094191533
1273,,,,,,delta_rise=0.5_fall=1.0,4,3.2,2.9933259094191533
1273,,,,,,delta_rise=0.75_fall=0.0,11,1.3333333333333333,0.6236095644623235
1273,,,,,,delta_rise=0.75_fall=0.25,11,1.3333333333333333,0.6236095644623235
1273,,,,,,delta_rise=0.75_fall=0.5,11,1.3333333333333333,0.6236095644623235
1273,,,,,,delta_rise=0.75_fall=0.75,6,2.2857142857142856,2.050385727772475
1273,,,,,,delta_rise=0.75_fall=1.0,6,2.2857142857142856,2.050385727772475
1273,,,,,,delta_rise=1.0_fall=0.0,13,1.1428571428571428,0.5150787536377127
1273,,,,,,delta_rise=1.0_fall=0.25,13,1.1428571428571428,0.5150787536377127
1273,,,,,,delta_rise=1.0_fall=0.5,13,1.1428571428571428,0.5150787536377127
1273,,,,,,delta_rise=1.0_fall=0.75,13,1.1428571428571428,0.5150787536377127
1273,,,,,,delta_rise=1.0_fall=1.0,13,1.1428571428571428,0.5150787536377127
1273,,,,,,simdrop,5,2.6666666666666665,1.1055415967851334
1278,0.22467218609397469,0.096252526,7.329360913552852,0.7269327897101617,9,delta_rise=0.0_fall=0.0,2,3,0.816496581
1278,,,,,,delta_rise=0.0_fall=0.25,2,3,0.816496581
1278,,,,,,delta_rise=0.0_fall=0.5,2,3,0.816496581
1278,,,,,,delta_rise=0.0_fall=0.75,2,3,0.816496581
1278,,,,,,delta_rise=0.0_fall=1.0,2,3,0.816496581
1278,,,,,,delta_rise=0.25_fall=0.0,2,3,0.816496581
1278,,,,,,delta_rise=0.25_fall=0.25,2,3,0.816496581
1278,,,,,,delta_rise=0.25_fall=0.5,2,3,0.816496581
1278,,,,,,delta_rise=0.25_fall=0.75,2,3,0.816496581
1278,,,,,,delta_rise=0.25_fall=1.0,2,3,0.816496581
1278,,,,,,delta_rise=0.5_fall=0.0,2,3,0.816496581
1278,,,,,,delta_rise=0.5_fall=0.25,2,3,0.816496581
1278,,,,,,delta_rise=0.5_fall=0.5,2,3,0.816496581
1278,,,,,,delta_rise=0.5_fall=0.75,2,3,0.816496581
1278,,,,,,delta_rise=0.5_fall=1.0,2,3,0.816496581
1278,,,,,,delta_rise=0.75_fall=0.0,2,3,0.816496581
1278,,,,,,delta_rise=0.75_fall=0.25,2,3,0.816496581
1278,,,,,,delta_rise=0.75_fall=0.5,2,3,0.816496581
1278,,,,,,delta_rise=0.75_fall=0.75,2,3,0.816496581
1278,,,,,,delta_rise=0.75_fall=1.0,2,3,0.816496581
1278,,,,,,delta_rise=1.0_fall=0.0,2,3,0.816496581
1278,,,,,,delta_rise=1.0_fall=0.25,2,3,0.816496581
1278,,,,,,delta_rise=1.0_fall=0.5,2,3,0.816496581
1278,,,,,,delta_rise=1.0_fall=0.75,2,3,0.816496581
1278,,,,,,delta_rise=1.0_fall=1.0,2,3,0.816496581
1278,,,,,,simdrop,2,3,0.816496581
1329,0.22178501510244453,0.12560595010654407,7.253214149480261,1.1947594250646447,18,delta_rise=0.0_fall=0.0,7,2.5714285714285716,1.3997084244475304
1329,,,,,,delta_rise=0.0_fall=0.25,6,2.5714285714285716,1.3997084244475304
1329,,,,,,delta_rise=0.0_fall=0.5,6,2.5714285714285716,1.3997084244475304
1329,,,,,,delta_rise=0.0_fall=0.75,6,2.5714285714285716,1.3997084244475304
1329,,,,,,delta_rise=0.0_fall=1.0,5,3,1.7320508075688772
1329,,,,,,delta_rise=0.25_fall=0.0,8,2.25,1.1989578808281798
1329,,,,,,delta_rise=0.25_fall=0.25,7,2.25,1.1989578808281798
1329,,,,,,delta_rise=0.25_fall=0.5,7,2.25,1.1989578808281798
1329,,,,,,delta_rise=0.25_fall=0.75,7,2.25,1.1989578808281798
1329,,,,,,delta_rise=0.25_fall=1.0,6,2.5714285714285716,1.5907898179514348
1329,,,,,,delta_rise=0.5_fall=0.0,10,1.8,0.9797958971132713
1329,,,,,,delta_rise=0.5_fall=0.25,9,1.8,0.9797958971132713
1329,,,,,,delta_rise=0.5_fall=0.5,9,1.8,0.9797958971132713
1329,,,,,,delta_rise=0.5_fall=0.75,9,1.8,0.9797958971132713
1329,,,,,,delta_rise=0.5_fall=1.0,8,2,1.247219128924647
1329,,,,,,delta_rise=0.75_fall=0.0,10,1.8,0.9797958971132713
1329,,,,,,delta_rise=0.75_fall=0.25,9,1.8,0.9797958971132713
1329,,,,,,delta_rise=0.75_fall=0.5,9,1.8,0.9797958971132713
1329,,,,,,delta_rise=0.75_fall=0.75,9,1.8,0.9797958971132713
1329,,,,,,delta_rise=0.75_fall=1.0,8,2,1.247219128924647
1329,,,,,,delta_rise=1.0_fall=0.0,10,1.8,0.9797958971132713
1329,,,,,,delta_rise=1.0_fall=0.25,9,1.8,0.9797958971132713
1329,,,,,,delta_rise=1.0_fall=0.5,9,1.8,0.9797958971132713
1329,,,,,,delta_rise=1.0_fall=0.75,9,1.8,0.9797958971132713
1329,,,,,,delta_rise=1.0_fall=1.0,8,2,1.247219128924647
1329,,,,,,simdrop,3,4.5,1.118033988749895
1331,0.2591193927434108,0.019710385,6.135582957,1.071595069423357,8,delta_rise=0.0_fall=0.0,3,2,0.7071067811865476
1331,,,,,,delta_rise=0.0_fall=0.25,3,2,0.7071067811865476
1331,,,,,,delta_rise=0.0_fall=0.5,3,2,0.7071067811865476
1331,,,,,,delta_rise=0.0_fall=0.75,2,2.6666666666666665,1.699673171197595
1331,,,,,,delta_rise=0.0_fall=1.0,2,2.6666666666666665,1.699673171197595
1331,,,,,,delta_rise=0.25_fall=0.0,3,2,0.7071067811865476
1331,,,,,,delta_rise=0.25_fall=0.25,3,2,0.7071067811865476
1331,,,,,,delta_rise=0.25_fall=0.5,3,2,0.7071067811865476
1331,,,,,,delta_rise=0.25_fall=0.75,2,2.6666666666666665,1.699673171197595
1331,,,,,,delta_rise=0.25_fall=1.0,2,2.6666666666666665,1.699673171197595
1331,,,,,,delta_rise=0.5_fall=0.0,3,2,0.7071067811865476
1331,,,,,,delta_rise=0.5_fall=0.25,3,2,0.7071067811865476
1331,,,,,,delta_rise=0.5_fall=0.5,3,2,0.7071067811865476
1331,,,,,,delta_rise=0.5_fall=0.75,2,2.6666666666666665,1.699673171197595
1331,,,,,,delta_rise=0.5_fall=1.0,2,2.6666666666666665,1.699673171197595
1331,,,,,,delta_rise=0.75_fall=0.0,3,2,0.7071067811865476
1331,,,,,,delta_rise=0.75_fall=0.25,3,2,0.7071067811865476
1331,,,,,,delta_rise=0.75_fall=0.5,3,2,0.7071067811865476
1331,,,,,,delta_rise=0.75_fall=0.75,2,2.6666666666666665,1.699673171197595
1331,,,,,,delta_rise=0.75_fall=1.0,2,2.6666666666666665,1.699673171197595
1331,,,,,,delta_rise=1.0_fall=0.0,4,1.6,0.8
1331,,,,,,delta_rise=1.0_fall=0.25,4,1.6,0.8
1331,,,,,,delta_rise=1.0_fall=0.5,4,1.6,0.8
1331,,,,,,delta_rise=1.0_fall=0.75,3,2,1.7320508075688772
1331,,,,,,delta_rise=1.0_fall=1.0,3,2,1.7320508075688772
1331,,,,,,simdrop,2,2.6666666666666665,0.4714045207910317
1341,0.18193503781578158,0.087696249,6.623887233143279,1.3709703371733384,7,delta_rise=0.0_fall=0.0,3,2.3333333333333335,0.4714045207910317
1341,,,,,,delta_rise=0.0_fall=0.25,2,2.3333333333333335,0.4714045207910317
1341,,,,,,delta_rise=0.0_fall=0.5,2,2.3333333333333335,0.4714045207910317
1341,,,,,,delta_rise=0.0_fall=0.75,2,2.3333333333333335,0.4714045207910317
1341,,,,,,delta_rise=0.0_fall=1.0,2,2.3333333333333335,0.4714045207910317
1341,,,,,,delta_rise=0.25_fall=0.0,3,2.3333333333333335,0.4714045207910317
1341,,,,,,delta_rise=0.25_fall=0.25,2,2.3333333333333335,0.4714045207910317
1341,,,,,,delta_rise=0.25_fall=0.5,2,2.3333333333333335,0.4714045207910317
1341,,,,,,delta_rise=0.25_fall=0.75,2,2.3333333333333335,0.4714045207910317
1341,,,,,,delta_rise=0.25_fall=1.0,2,2.3333333333333335,0.4714045207910317
1341,,,,,,delta_rise=0.5_fall=0.0,4,1.75,0.829156198
1341,,,,,,delta_rise=0.5_fall=0.25,4,1.75,0.829156198
1341,,,,,,delta_rise=0.5_fall=0.5,4,1.75,0.829156198
1341,,,,,,delta_rise=0.5_fall=0.75,4,1.75,0.829156198
1341,,,,,,delta_rise=0.5_fall=1.0,4,1.75,0.829156198
1341,,,,,,delta_rise=0.75_fall=0.0,4,1.75,0.829156198
1341,,,,,,delta_rise=0.75_fall=0.25,4,1.75,0.829156198
1341,,,,,,delta_rise=0.75_fall=0.5,4,1.75,0.829156198
1341,,,,,,delta_rise=0.75_fall=0.75,4,1.75,0.829156198
1341,,,,,,delta_rise=0.75_fall=1.0,4,1.75,0.829156198
1341,,,,,,delta_rise=1.0_fall=0.0,4,1.75,0.829156198
1341,,,,,,delta_rise=1.0_fall=0.25,4,1.75,0.829156198
1341,,,,,,delta_rise=1.0_fall=0.5,4,1.75,0.829156198
1341,,,,,,delta_rise=1.0_fall=0.75,4,1.75,0.829156198
1341,,,,,,delta_rise=1.0_fall=1.0,4,1.75,0.829156198
1341,,,,,,simdrop,2,2.3333333333333335,0.4714045207910317
1388,0.25804363239096806,0.10693647200172528,7.253951234201628,0.7728108529486014,12,delta_rise=0.0_fall=0.0,6,1.7142857142857142,0.45175395145262565
1388,,,,,,delta_rise=0.0_fall=0.25,5,2,1
1388,,,,,,delta_rise=0.0_fall=0.5,4,2.4,1.019803902718557
1388,,,,,,delta_rise=0.0_fall=0.75,4,2.4,1.019803902718557
1388,,,,,,delta_rise=0.0_fall=1.0,3,3,1
1388,,,,,,delta_rise=0.25_fall=0.0,6,1.7142857142857142,0.45175395145262565
1388,,,,,,delta_rise=0.25_fall=0.25,5,2,1
1388,,,,,,delta_rise=0.25_fall=0.5,4,2.4,1.019803902718557
1388,,,,,,delta_rise=0.25_fall=0.75,4,2.4,1.019803902718557
1388,,,,,,delta_rise=0.25_fall=1.0,3,3,1
1388,,,,,,delta_rise=0.5_fall=0.0,7,1.5,0.5
1388,,,,,,delta_rise=0.5_fall=0.25,5,2,1
1388,,,,,,delta_rise=0.5_fall=0.5,4,2.4,1.019803902718557
1388,,,,,,delta_rise=0.5_fall=0.75,4,2.4,1.019803902718557
1388,,,,,,delta_rise=0.5_fall=1.0,3,3,1
1388,,,,,,delta_rise=0.75_fall=0.0,7,1.5,0.5
1388,,,,,,delta_rise=0.75_fall=0.25,5,2,1
1388,,,,,,delta_rise=0.75_fall=0.5,4,2.4,1.019803902718557
1388,,,,,,delta_rise=0.75_fall=0.75,4,2.4,1.019803902718557
1388,,,,,,delta_rise=0.75_fall=1.0,3,3,1
1388,,,,,,delta_rise=1.0_fall=0.0,8,1.3333333333333333,0.4714045207910317
1388,,,,,,delta_rise=1.0_fall=0.25,6,1.7142857142857142,1.0301575072754254
1388,,,,,,delta_rise=1.0_fall=0.5,5,2,1.1547005383792515
1388,,,,,,delta_rise=1.0_fall=0.75,5,2,1.1547005383792515
1388,,,,,,delta_rise=1.0_fall=1.0,4,2.4,1.3564659966250536
1388,,,,,,simdrop,3,3,1
1389,0.2545016432865093,0.099753633,6.947778048156774,1.7255303029483129,12,delta_rise=0.0_fall=0.0,5,2.4,1.019803902718557
1389,,,,,,delta_rise=0.0_fall=0.25,5,2.4,1.019803902718557
1389,,,,,,delta_rise=0.0_fall=0.5,4,3,0.7071067811865476
1389,,,,,,delta_rise=0.0_fall=0.75,4,3,0.7071067811865476
1389,,,,,,delta_rise=0.0_fall=1.0,4,3,0.7071067811865476
1389,,,,,,delta_rise=0.25_fall=0.0,7,1.7142857142857142,0.6998542122237652
1389,,,,,,delta_rise=0.25_fall=0.25,7,1.7142857142857142,0.6998542122237652
1389,,,,,,delta_rise=0.25_fall=0.5,6,2,0.816496581
1389,,,,,,delta_rise=0.25_fall=0.75,6,2,0.816496581
1389,,,,,,delta_rise=0.25_fall=1.0,6,2,0.816496581
1389,,,,,,delta_rise=0.5_fall=0.0,7,1.7142857142857142,0.6998542122237652
1389,,,,,,delta_rise=0.5_fall=0.25,7,1.7142857142857142,0.6998542122237652
1389,,,,,,delta_rise=0.5_fall=0.5,6,2,0.816496581
1389,,,,,,delta_rise=0.5_fall=0.75,6,2,0.816496581
1389,,,,,,delta_rise=0.5_fall=1.0,6,2,0.816496581
1389,,,,,,delta_rise=0.75_fall=0.0,7,1.7142857142857142,0.6998542122237652
1389,,,,,,delta_rise=0.75_fall=0.25,7,1.7142857142857142,0.6998542122237652
1389,,,,,,delta_rise=0.75_fall=0.5,6,2,0.816496581
1389,,,,,,delta_rise=0.75_fall=0.75,6,2,0.816496581
1389,,,,,,delta_rise=0.75_fall=1.0,6,2,0.816496581
1389,,,,,,delta_rise=1.0_fall=0.0,7,1.7142857142857142,0.6998542122237652
1389,,,,,,delta_rise=1.0_fall=0.25,7,1.7142857142857142,0.6998542122237652
1389,,,,,,delta_rise=1.0_fall=0.5,6,2,0.816496581
1389,,,,,,delta_rise=1.0_fall=0.75,6,2,0.816496581
1389,,,,,,delta_rise=1.0_fall=1.0,6,2,0.816496581
1389,,,,,,simdrop,2,4,1.4142135623730951
9377,0.18863805944428771,0.087158057,6.819142517618271,0.7980056250876951,9,delta_rise=0.0_fall=0.0,4,2.25,1.0897247358851685
9377,,,,,,delta_rise=0.0_fall=0.25,3,3,1.4142135623730951
9377,,,,,,delta_rise=0.0_fall=0.5,3,3,1.4142135623730951
9377,,,,,,delta_rise=0.0_fall=0.75,3,3,1.4142135623730951
9377,,,,,,delta_rise=0.0_fall=1.0,2,4.5,2.5
9377,,,,,,delta_rise=0.25_fall=0.0,4,2.25,1.0897247358851685
9377,,,,,,delta_rise=0.25_fall=0.25,3,3,1.4142135623730951
