Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
8.0,0.38387706288619977,0.13391445636763508,6.593947045676268,0.9575573025582359,13.0,delta_rise=0.0_fall=0.0,6,2.1666666666666665,0.6871842709362768
8.0,,,,,,delta_rise=0.0_fall=0.25,5,2.6,1.019803902718557
8.0,,,,,,delta_rise=0.0_fall=0.5,5,2.6,1.019803902718557
8.0,,,,,,delta_rise=0.0_fall=0.75,5,2.6,1.019803902718557
8.0,,,,,,delta_rise=0.0_fall=1.0,5,2.6,1.019803902718557
8.0,,,,,,delta_rise=0.25_fall=0.0,7,1.8571428571428572,0.8329931278350429
8.0,,,,,,delta_rise=0.25_fall=0.25,5,2.6,1.019803902718557
8.0,,,,,,delta_rise=0.25_fall=0.5,5,2.6,1.019803902718557
8.0,,,,,,delta_rise=0.25_fall=0.75,5,2.6,1.019803902718557
8.0,,,,,,delta_rise=0.25_fall=1.0,5,2.6,1.019803902718557
8.0,,,,,,delta_rise=0.5_fall=0.0,7,1.8571428571428572,0.8329931278350429
8.0,,,,,,delta_rise=0.5_fall=0.25,5,2.6,1.019803902718557
8.0,,,,,,delta_rise=0.5_fall=0.5,5,2.6,1.019803902718557
8.0,,,,,,delta_rise=0.5_fall=0.75,5,2.6,1.019803902718557
8.0,,,,,,delta_rise=0.5_fall=1.0,5,2.6,1.019803902718557
8.0,,,,,,delta_rise=0.75_fall=0.0,8,1.625,0.8569568250501305
8.0,,,,,,delta_rise=0.75_fall=0.25,6,2.1666666666666665,1.2133516482134197
8.0,,,,,,delta_rise=0.75_fall=0.5,6,2.1666666666666665,1.2133516482134197
8.0,,,,,,delta_rise=0.75_fall=0.75,6,2.1666666666666665,1.2133516482134197
8.0,,,,,,delta_rise=0.75_fall=1.0,6,2.1666666666666665,1.2133516482134197
8.0,,,,,,delta_rise=1.0_fall=0.0,8,1.625,0.8569568250501305
8.0,,,,,,delta_rise=1.0_fall=0.25,6,2.1666666666666665,1.2133516482134197
8.0,,,,,,delta_rise=1.0_fall=0.5,6,2.1666666666666665,1.2133516482134197
8.0,,,,,,delta_rise=1.0_fall=0.75,6,2.1666666666666665,1.2133516482134197
8.0,,,,,,delta_rise=1.0_fall=1.0,6,2.1666666666666665,1.2133516482134197
8.0,,,,,,simdrop,4,2.6,0.4898979485566356
9.0,0.3016570449535247,0.08343522234431311,6.301501319853612,0.9695948687497921,20.0,delta_rise=0.0_fall=0.0,11,1.6666666666666667,0.6236095644623235
9.0,,,,,,delta_rise=0.0_fall=0.25,11,1.6666666666666667,0.6236095644623235
9.0,,,,,,delta_rise=0.0_fall=0.5,10,1.8181818181818181,0.7158188976374374
9.0,,,,,,delta_rise=0.0_fall=0.75,7,2.5,1.118033988749895
9.0,,,,,,delta_rise=0.0_fall=1.0,7,2.5,1.118033988749895
9.0,,,,,,delta_rise=0.25_fall=0.0,11,1.6666666666666667,0.6236095644623235
9.0,,,,,,delta_rise=0.25_fall=0.25,11,1.6666666666666667,0.6236095644623235
9.0,,,,,,delta_rise=0.25_fall=0.5,10,1.8181818181818181,0.7158188976374374
9.0,,,,,,delta_rise=0.25_fall=0.75,7,2.5,1.118033988749895
9.0,,,,,,delta_rise=0.25_fall=1.0,7,2.5,1.118033988749895
9.0,,,,,,delta_rise=0.5_fall=0.0,12,1.5384615384615385,0.634323942402717
9.0,,,,,,delta_rise=0.5_fall=0.25,12,1.5384615384615385,0.634323942402717
9.0,,,,,,delta_rise=0.5_fall=0.5,11,1.6666666666666667,0.7453559924999299
9.0,,,,,,delta_rise=0.5_fall=0.75,9,2.0,1.1832159566199232
9.0,,,,,,delta_rise=0.5_fall=1.0,9,2.0,1.1832159566199232
9.0,,,,,,delta_rise=0.75_fall=0.0,12,1.5384615384615385,0.634323942402717
9.0,,,,,,delta_rise=0.75_fall=0.25,12,1.5384615384615385,0.634323942402717
9.0,,,,,,delta_rise=0.75_fall=0.5,11,1.6666666666666667,0.7453559924999299
9.0,,,,,,delta_rise=0.75_fall=0.75,9,2.0,1.1832159566199232
9.0,,,,,,delta_rise=0.75_fall=1.0,9,2.0,1.1832159566199232
9.0,,,,,,delta_rise=1.0_fall=0.0,14,1.3333333333333333,0.47140452079103173
9.0,,,,,,delta_rise=1.0_fall=0.25,14,1.3333333333333333,0.47140452079103173
9.0,,,,,,delta_rise=1.0_fall=0.5,13,1.4285714285714286,0.6226998490772391
9.0,,,,,,delta_rise=1.0_fall=0.75,11,1.6666666666666667,1.1055415967851332
9.0,,,,,,delta_rise=1.0_fall=1.0,11,1.6666666666666667,1.1055415967851332
9.0,,,,,,simdrop,6,2.857142857142857,1.2453996981544782
10.0,0.309114861499407,0.10311188332019239,6.8762101283187524,0.5975382728718457,13.0,delta_rise=0.0_fall=0.0,5,2.1666666666666665,1.0671873729054748
10.0,,,,,,delta_rise=0.0_fall=0.25,5,2.1666666666666665,1.0671873729054748
10.0,,,,,,delta_rise=0.0_fall=0.5,5,2.1666666666666665,1.0671873729054748
10.0,,,,,,delta_rise=0.0_fall=0.75,5,2.1666666666666665,1.0671873729054748
10.0,,,,,,delta_rise=0.0_fall=1.0,5,2.1666666666666665,1.0671873729054748
10.0,,,,,,delta_rise=0.25_fall=0.0,5,2.1666666666666665,1.0671873729054748
10.0,,,,,,delta_rise=0.25_fall=0.25,5,2.1666666666666665,1.0671873729054748
10.0,,,,,,delta_rise=0.25_fall=0.5,5,2.1666666666666665,1.0671873729054748
10.0,,,,,,delta_rise=0.25_fall=0.75,5,2.1666666666666665,1.0671873729054748
10.0,,,,,,delta_rise=0.25_fall=1.0,5,2.1666666666666665,1.0671873729054748
10.0,,,,,,delta_rise=0.5_fall=0.0,5,2.1666666666666665,1.0671873729054748
10.0,,,,,,delta_rise=0.5_fall=0.25,5,2.1666666666666665,1.0671873729054748
10.0,,,,,,delta_rise=0.5_fall=0.5,5,2.1666666666666665,1.0671873729054748
10.0,,,,,,delta_rise=0.5_fall=0.75,5,2.1666666666666665,1.0671873729054748
10.0,,,,,,delta_rise=0.5_fall=1.0,5,2.1666666666666665,1.0671873729054748
10.0,,,,,,delta_rise=0.75_fall=0.0,8,1.4444444444444444,0.6849348892187752
10.0,,,,,,delta_rise=0.75_fall=0.25,8,1.4444444444444444,0.6849348892187752
10.0,,,,,,delta_rise=0.75_fall=0.5,8,1.4444444444444444,0.6849348892187752
10.0,,,,,,delta_rise=0.75_fall=0.75,8,1.4444444444444444,0.6849348892187752
10.0,,,,,,delta_rise=0.75_fall=1.0,8,1.4444444444444444,0.6849348892187752
10.0,,,,,,delta_rise=1.0_fall=0.0,9,1.3,0.6403124237432849
10.0,,,,,,delta_rise=1.0_fall=0.25,9,1.3,0.6403124237432849
10.0,,,,,,delta_rise=1.0_fall=0.5,9,1.3,0.6403124237432849
10.0,,,,,,delta_rise=1.0_fall=0.75,9,1.3,0.6403124237432849
10.0,,,,,,delta_rise=1.0_fall=1.0,9,1.3,0.6403124237432849
10.0,,,,,,simdrop,3,3.25,1.299038105676658
1101.0,0.22663150631340812,0.024242126489545532,5.361831885918167,1.1780757140822113,8.0,delta_rise=0.0_fall=0.0,3,2.6666666666666665,0.4714045207910317
1101.0,,,,,,delta_rise=0.0_fall=0.25,3,2.6666666666666665,0.4714045207910317
1101.0,,,,,,delta_rise=0.0_fall=0.5,3,2.6666666666666665,0.4714045207910317
1101.0,,,,,,delta_rise=0.0_fall=0.75,3,2.6666666666666665,0.4714045207910317
1101.0,,,,,,delta_rise=0.0_fall=1.0,2,4.0,2.0
1101.0,,,,,,delta_rise=0.25_fall=0.0,3,2.6666666666666665,0.4714045207910317
1101.0,,,,,,delta_rise=0.25_fall=0.25,3,2.6666666666666665,0.4714045207910317
1101.0,,,,,,delta_rise=0.25_fall=0.5,3,2.6666666666666665,0.4714045207910317
1101.0,,,,,,delta_rise=0.25_fall=0.75,3,2.6666666666666665,0.4714045207910317
1101.0,,,,,,delta_rise=0.25_fall=1.0,2,4.0,2.0
1101.0,,,,,,delta_rise=0.5_fall=0.0,3,2.6666666666666665,0.4714045207910317
1101.0,,,,,,delta_rise=0.5_fall=0.25,3,2.6666666666666665,0.4714045207910317
1101.0,,,,,,delta_rise=0.5_fall=0.5,3,2.6666666666666665,0.4714045207910317
1101.0,,,,,,delta_rise=0.5_fall=0.75,3,2.6666666666666665,0.4714045207910317
1101.0,,,,,,delta_rise=0.5_fall=1.0,2,4.0,2.0
1101.0,,,,,,delta_rise=0.75_fall=0.0,3,2.6666666666666665,0.4714045207910317
1101.0,,,,,,delta_rise=0.75_fall=0.25,3,2.6666666666666665,0.4714045207910317
1101.0,,,,,,delta_rise=0.75_fall=0.5,3,2.6666666666666665,0.4714045207910317
1101.0,,,,,,delta_rise=0.75_fall=0.75,3,2.6666666666666665,0.4714045207910317
1101.0,,,,,,delta_rise=0.75_fall=1.0,2,4.0,2.0
1101.0,,,,,,delta_rise=1.0_fall=0.0,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=1.0_fall=0.25,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=1.0_fall=0.5,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=1.0_fall=0.75,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=1.0_fall=1.0,2,4.0,2.0
1101.0,,,,,,simdrop,2,2.6666666666666665,0.4714045207910317
1102.0,0.260458117689994,0.11004477937319888,6.6901193950863265,0.5183149283563551,13.0,delta_rise=0.0_fall=0.0,7,1.625,0.4841229182759271
1102.0,,,,,,delta_rise=0.0_fall=0.25,7,1.625,0.4841229182759271
1102.0,,,,,,delta_rise=0.0_fall=0.5,7,1.625,0.4841229182759271
1102.0,,,,,,delta_rise=0.0_fall=0.75,7,1.625,0.4841229182759271
1102.0,,,,,,delta_rise=0.0_fall=1.0,7,1.625,0.4841229182759271
1102.0,,,,,,delta_rise=0.25_fall=0.0,7,1.625,0.4841229182759271
1102.0,,,,,,delta_rise=0.25_fall=0.25,7,1.625,0.4841229182759271
1102.0,,,,,,delta_rise=0.25_fall=0.5,7,1.625,0.4841229182759271
1102.0,,,,,,delta_rise=0.25_fall=0.75,7,1.625,0.4841229182759271
1102.0,,,,,,delta_rise=0.25_fall=1.0,7,1.625,0.4841229182759271
1102.0,,,,,,delta_rise=0.5_fall=0.0,7,1.625,0.4841229182759271
1102.0,,,,,,delta_rise=0.5_fall=0.25,7,1.625,0.4841229182759271
1102.0,,,,,,delta_rise=0.5_fall=0.5,7,1.625,0.4841229182759271
1102.0,,,,,,delta_rise=0.5_fall=0.75,7,1.625,0.4841229182759271
1102.0,,,,,,delta_rise=0.5_fall=1.0,7,1.625,0.4841229182759271
1102.0,,,,,,delta_rise=0.75_fall=0.0,8,1.4444444444444444,0.4969039949999533
1102.0,,,,,,delta_rise=0.75_fall=0.25,8,1.4444444444444444,0.4969039949999533
1102.0,,,,,,delta_rise=0.75_fall=0.5,8,1.4444444444444444,0.4969039949999533
1102.0,,,,,,delta_rise=0.75_fall=0.75,8,1.4444444444444444,0.4969039949999533
1102.0,,,,,,delta_rise=0.75_fall=1.0,8,1.4444444444444444,0.4969039949999533
1102.0,,,,,,delta_rise=1.0_fall=0.0,8,1.4444444444444444,0.4969039949999533
1102.0,,,,,,delta_rise=1.0_fall=0.25,8,1.4444444444444444,0.4969039949999533
1102.0,,,,,,delta_rise=1.0_fall=0.5,8,1.4444444444444444,0.4969039949999533
1102.0,,,,,,delta_rise=1.0_fall=0.75,8,1.4444444444444444,0.4969039949999533
1102.0,,,,,,delta_rise=1.0_fall=1.0,8,1.4444444444444444,0.4969039949999533
1102.0,,,,,,simdrop,3,3.25,1.6393596310755
1103.0,0.2914814381646275,0.1333353333146508,6.486771985464724,1.4554747450829297,13.0,delta_rise=0.0_fall=0.0,7,1.8571428571428572,0.9897433186107869
1103.0,,,,,,delta_rise=0.0_fall=0.25,7,1.8571428571428572,0.9897433186107869
1103.0,,,,,,delta_rise=0.0_fall=0.5,7,1.8571428571428572,0.9897433186107869
1103.0,,,,,,delta_rise=0.0_fall=0.75,7,1.8571428571428572,0.9897433186107869
1103.0,,,,,,delta_rise=0.0_fall=1.0,3,4.333333333333333,3.299831645537222
1103.0,,,,,,delta_rise=0.25_fall=0.0,7,1.8571428571428572,0.9897433186107869
1103.0,,,,,,delta_rise=0.25_fall=0.25,7,1.8571428571428572,0.9897433186107869
1103.0,,,,,,delta_rise=0.25_fall=0.5,7,1.8571428571428572,0.9897433186107869
1103.0,,,,,,delta_rise=0.25_fall=0.75,7,1.8571428571428572,0.9897433186107869
1103.0,,,,,,delta_rise=0.25_fall=1.0,3,4.333333333333333,3.299831645537222
1103.0,,,,,,delta_rise=0.5_fall=0.0,7,1.8571428571428572,0.9897433186107869
1103.0,,,,,,delta_rise=0.5_fall=0.25,7,1.8571428571428572,0.9897433186107869
1103.0,,,,,,delta_rise=0.5_fall=0.5,7,1.8571428571428572,0.9897433186107869
1103.0,,,,,,delta_rise=0.5_fall=0.75,7,1.8571428571428572,0.9897433186107869
1103.0,,,,,,delta_rise=0.5_fall=1.0,3,4.333333333333333,3.299831645537222
1103.0,,,,,,delta_rise=0.75_fall=0.0,8,1.625,0.9921567416492215
1103.0,,,,,,delta_rise=0.75_fall=0.25,8,1.625,0.9921567416492215
1103.0,,,,,,delta_rise=0.75_fall=0.5,8,1.625,0.9921567416492215
1103.0,,,,,,delta_rise=0.75_fall=0.75,8,1.625,0.9921567416492215
1103.0,,,,,,delta_rise=0.75_fall=1.0,3,4.333333333333333,3.299831645537222
1103.0,,,,,,delta_rise=1.0_fall=0.0,8,1.625,0.9921567416492215
1103.0,,,,,,delta_rise=1.0_fall=0.25,8,1.625,0.9921567416492215
1103.0,,,,,,delta_rise=1.0_fall=0.5,8,1.625,0.9921567416492215
1103.0,,,,,,delta_rise=1.0_fall=0.75,8,1.625,0.9921567416492215
1103.0,,,,,,delta_rise=1.0_fall=1.0,3,4.333333333333333,3.299831645537222
1103.0,,,,,,simdrop,3,3.25,2.165063509461097
1104.0,0.22408439889437726,0.10354616305024766,6.80064973336145,0.9879142594589461,24.0,delta_rise=0.0_fall=0.0,12,2.0,1.0
1104.0,,,,,,delta_rise=0.0_fall=0.25,11,2.1818181818181817,1.113404428537808
1104.0,,,,,,delta_rise=0.0_fall=0.5,10,2.4,1.5620499351813308
1104.0,,,,,,delta_rise=0.0_fall=0.75,9,2.6666666666666665,1.8257418583505538
1104.0,,,,,,delta_rise=0.0_fall=1.0,9,2.6666666666666665,1.8257418583505538
1104.0,,,,,,delta_rise=0.25_fall=0.0,14,1.7142857142857142,0.9583148474999098
1104.0,,,,,,delta_rise=0.25_fall=0.25,13,1.8461538461538463,1.0986812966989001
1104.0,,,,,,delta_rise=0.25_fall=0.5,11,2.1818181818181817,1.526623238522424
1104.0,,,,,,delta_rise=0.25_fall=0.75,10,2.4,1.8000000000000003
1104.0,,,,,,delta_rise=0.25_fall=1.0,10,2.4,1.8000000000000003
1104.0,,,,,,delta_rise=0.5_fall=0.0,15,1.6,0.879393730551528
1104.0,,,,,,delta_rise=0.5_fall=0.25,14,1.7142857142857142,0.9583148474999098
1104.0,,,,,,delta_rise=0.5_fall=0.5,12,2.0,1.2909944487358056
1104.0,,,,,,delta_rise=0.5_fall=0.75,11,2.1818181818181817,1.5850541612875175
1104.0,,,,,,delta_rise=0.5_fall=1.0,11,2.1818181818181817,1.5850541612875175
1104.0,,,,,,delta_rise=0.75_fall=0.0,16,1.5,0.8660254037844386
1104.0,,,,,,delta_rise=0.75_fall=0.25,15,1.6,0.9521904571390467
1104.0,,,,,,delta_rise=0.75_fall=0.5,13,1.8461538461538463,1.2917581249035897
1104.0,,,,,,delta_rise=0.75_fall=0.75,12,2.0,1.5811388300841898
1104.0,,,,,,delta_rise=0.75_fall=1.0,12,2.0,1.5811388300841898
1104.0,,,,,,delta_rise=1.0_fall=0.0,18,1.3333333333333333,0.6666666666666666
1104.0,,,,,,delta_rise=1.0_fall=0.25,18,1.3333333333333333,0.6666666666666666
1104.0,,,,,,delta_rise=1.0_fall=0.5,18,1.3333333333333333,0.6666666666666666
1104.0,,,,,,delta_rise=1.0_fall=0.75,17,1.411764705882353,1.0323487514578966
1104.0,,,,,,delta_rise=1.0_fall=1.0,17,1.411764705882353,1.0323487514578966
1104.0,,,,,,simdrop,6,3.4285714285714284,1.2936264483053452
1105.0,0.2774709930543894,0.14397041838104632,7.173121953028698,0.8810667129766346,19.0,delta_rise=0.0_fall=0.0,7,2.7142857142857144,1.1605769149479943
1105.0,,,,,,delta_rise=0.0_fall=0.25,7,2.7142857142857144,1.1605769149479943
1105.0,,,,,,delta_rise=0.0_fall=0.5,6,2.7142857142857144,1.1605769149479943
1105.0,,,,,,delta_rise=0.0_fall=0.75,5,3.1666666666666665,1.863389981249825
1105.0,,,,,,delta_rise=0.0_fall=1.0,3,4.75,2.947456530637899
1105.0,,,,,,delta_rise=0.25_fall=0.0,10,1.9,1.1357816691600549
1105.0,,,,,,delta_rise=0.25_fall=0.25,10,1.9,1.1357816691600549
1105.0,,,,,,delta_rise=0.25_fall=0.5,10,1.9,1.1357816691600549
1105.0,,,,,,delta_rise=0.25_fall=0.75,7,2.375,1.653594569415369
1105.0,,,,,,delta_rise=0.25_fall=1.0,6,2.7142857142857144,2.1189138534559038
1105.0,,,,,,delta_rise=0.5_fall=0.0,10,1.9,1.1357816691600549
1105.0,,,,,,delta_rise=0.5_fall=0.25,10,1.9,1.1357816691600549
1105.0,,,,,,delta_rise=0.5_fall=0.5,10,1.9,1.1357816691600549
1105.0,,,,,,delta_rise=0.5_fall=0.75,7,2.375,1.653594569415369
1105.0,,,,,,delta_rise=0.5_fall=1.0,6,2.7142857142857144,2.1189138534559038
1105.0,,,,,,delta_rise=0.75_fall=0.0,11,1.7272727272727273,1.1354541815269814
1105.0,,,,,,delta_rise=0.75_fall=0.25,11,1.7272727272727273,1.1354541815269814
1105.0,,,,,,delta_rise=0.75_fall=0.5,11,1.7272727272727273,1.1354541815269814
1105.0,,,,,,delta_rise=0.75_fall=0.75,8,2.111111111111111,1.6629588385661962
1105.0,,,,,,delta_rise=0.75_fall=1.0,6,2.7142857142857144,2.1189138534559038
1105.0,,,,,,delta_rise=1.0_fall=0.0,13,1.4615384615384615,0.8426500884694863
1105.0,,,,,,delta_rise=1.0_fall=0.25,13,1.4615384615384615,0.8426500884694863
1105.0,,,,,,delta_rise=1.0_fall=0.5,13,1.4615384615384615,0.8426500884694863
1105.0,,,,,,delta_rise=1.0_fall=0.75,10,1.7272727272727273,1.4200453956193917
1105.0,,,,,,delta_rise=1.0_fall=1.0,8,2.111111111111111,1.6629588385661962
1105.0,,,,,,simdrop,5,3.1666666666666665,1.2133516482134197
1106.0,0.3312478415042911,0.07384301607358304,6.909042707548118,0.9365986017082572,11.0,delta_rise=0.0_fall=0.0,4,2.2,1.16619037896906
1106.0,,,,,,delta_rise=0.0_fall=0.25,3,2.75,2.0463381929681126
1106.0,,,,,,delta_rise=0.0_fall=0.5,3,2.75,2.0463381929681126
1106.0,,,,,,delta_rise=0.0_fall=0.75,3,2.75,2.0463381929681126
1106.0,,,,,,delta_rise=0.0_fall=1.0,3,2.75,2.0463381929681126
1106.0,,,,,,delta_rise=0.25_fall=0.0,6,1.5714285714285714,0.7284313590846835
1106.0,,,,,,delta_rise=0.25_fall=0.25,5,1.8333333333333333,1.2133516482134197
1106.0,,,,,,delta_rise=0.25_fall=0.5,5,1.8333333333333333,1.2133516482134197
1106.0,,,,,,delta_rise=0.25_fall=0.75,5,1.8333333333333333,1.2133516482134197
1106.0,,,,,,delta_rise=0.25_fall=1.0,5,1.8333333333333333,1.2133516482134197
1106.0,,,,,,delta_rise=0.5_fall=0.0,7,1.5714285714285714,0.7284313590846835
1106.0,,,,,,delta_rise=0.5_fall=0.25,6,1.8333333333333333,1.2133516482134197
1106.0,,,,,,delta_rise=0.5_fall=0.5,6,1.8333333333333333,1.2133516482134197
1106.0,,,,,,delta_rise=0.5_fall=0.75,6,1.8333333333333333,1.2133516482134197
1106.0,,,,,,delta_rise=0.5_fall=1.0,6,1.8333333333333333,1.2133516482134197
1106.0,,,,,,delta_rise=0.75_fall=0.0,7,1.5714285714285714,0.7284313590846835
1106.0,,,,,,delta_rise=0.75_fall=0.25,6,1.8333333333333333,1.2133516482134197
1106.0,,,,,,delta_rise=0.75_fall=0.5,6,1.8333333333333333,1.2133516482134197
1106.0,,,,,,delta_rise=0.75_fall=0.75,6,1.8333333333333333,1.2133516482134197
1106.0,,,,,,delta_rise=0.75_fall=1.0,6,1.8333333333333333,1.2133516482134197
1106.0,,,,,,delta_rise=1.0_fall=0.0,7,1.5714285714285714,0.7284313590846835
1106.0,,,,,,delta_rise=1.0_fall=0.25,6,1.8333333333333333,1.2133516482134197
1106.0,,,,,,delta_rise=1.0_fall=0.5,6,1.8333333333333333,1.2133516482134197
1106.0,,,,,,delta_rise=1.0_fall=0.75,6,1.8333333333333333,1.2133516482134197
1106.0,,,,,,delta_rise=1.0_fall=1.0,6,1.8333333333333333,1.2133516482134197
1106.0,,,,,,simdrop,3,2.75,1.0897247358851685
1107.0,0.3098163293972736,0.11776906125203508,6.249798027670828,0.6705161369147429,20.0,delta_rise=0.0_fall=0.0,10,1.8181818181818181,1.0285189544531599
1107.0,,,,,,delta_rise=0.0_fall=0.25,10,1.8181818181818181,1.0285189544531599
1107.0,,,,,,delta_rise=0.0_fall=0.5,7,2.5,2.9154759474226504
1107.0,,,,,,delta_rise=0.0_fall=0.75,7,2.5,2.9154759474226504
1107.0,,,,,,delta_rise=0.0_fall=1.0,3,5.0,5.830951894845301
1107.0,,,,,,delta_rise=0.25_fall=0.0,10,1.8181818181818181,1.0285189544531599
1107.0,,,,,,delta_rise=0.25_fall=0.25,10,1.8181818181818181,1.0285189544531599
1107.0,,,,,,delta_rise=0.25_fall=0.5,7,2.5,2.9154759474226504
1107.0,,,,,,delta_rise=0.25_fall=0.75,7,2.5,2.9154759474226504
1107.0,,,,,,delta_rise=0.25_fall=1.0,3,5.0,5.830951894845301
1107.0,,,,,,delta_rise=0.5_fall=0.0,12,1.5384615384615385,0.8426500884694863
1107.0,,,,,,delta_rise=0.5_fall=0.25,12,1.5384615384615385,0.8426500884694863
1107.0,,,,,,delta_rise=0.5_fall=0.5,8,2.2222222222222223,2.819683897877671
1107.0,,,,,,delta_rise=0.5_fall=0.75,8,2.2222222222222223,2.819683897877671
1107.0,,,,,,delta_rise=0.5_fall=1.0,3,5.0,5.830951894845301
1107.0,,,,,,delta_rise=0.75_fall=0.0,14,1.4285714285714286,0.8206518066482901
1107.0,,,,,,delta_rise=0.75_fall=0.25,14,1.4285714285714286,0.8206518066482901
1107.0,,,,,,delta_rise=0.75_fall=0.5,9,2.2222222222222223,2.819683897877671
1107.0,,,,,,delta_rise=0.75_fall=0.75,9,2.2222222222222223,2.819683897877671
1107.0,,,,,,delta_rise=0.75_fall=1.0,3,5.0,5.830951894845301
1107.0,,,,,,delta_rise=1.0_fall=0.0,15,1.3333333333333333,0.699205898780101
1107.0,,,,,,delta_rise=1.0_fall=0.25,15,1.3333333333333333,0.699205898780101
1107.0,,,,,,delta_rise=1.0_fall=0.5,10,2.0,2.4083189157584592
1107.0,,,,,,delta_rise=1.0_fall=0.75,10,2.0,2.4083189157584592
1107.0,,,,,,delta_rise=1.0_fall=1.0,4,4.0,5.059644256269407
1107.0,,,,,,simdrop,5,3.3333333333333335,2.0548046676563256
1108.0,0.370683579510486,0.16121869745860856,7.1947279362655765,1.242327430467427,11.0,delta_rise=0.0_fall=0.0,3,2.75,0.4330127018922193
1108.0,,,,,,delta_rise=0.0_fall=0.25,2,3.6666666666666665,0.9428090415820634
1108.0,,,,,,delta_rise=0.0_fall=0.5,2,3.6666666666666665,0.9428090415820634
1108.0,,,,,,delta_rise=0.0_fall=0.75,2,3.6666666666666665,0.9428090415820634
1108.0,,,,,,delta_rise=0.0_fall=1.0,2,3.6666666666666665,0.9428090415820634
1108.0,,,,,,delta_rise=0.25_fall=0.0,3,2.75,0.4330127018922193
1108.0,,,,,,delta_rise=0.25_fall=0.25,2,3.6666666666666665,0.9428090415820634
1108.0,,,,,,delta_rise=0.25_fall=0.5,2,3.6666666666666665,0.9428090415820634
1108.0,,,,,,delta_rise=0.25_fall=0.75,2,3.6666666666666665,0.9428090415820634
1108.0,,,,,,delta_rise=0.25_fall=1.0,2,3.6666666666666665,0.9428090415820634
1108.0,,,,,,delta_rise=0.5_fall=0.0,6,1.5714285714285714,0.9035079029052513
1108.0,,,,,,delta_rise=0.5_fall=0.25,6,1.5714285714285714,0.9035079029052513
1108.0,,,,,,delta_rise=0.5_fall=0.5,6,1.5714285714285714,0.9035079029052513
1108.0,,,,,,delta_rise=0.5_fall=0.75,6,1.5714285714285714,0.9035079029052513
1108.0,,,,,,delta_rise=0.5_fall=1.0,6,1.5714285714285714,0.9035079029052513
1108.0,,,,,,delta_rise=0.75_fall=0.0,6,1.5714285714285714,0.9035079029052513
1108.0,,,,,,delta_rise=0.75_fall=0.25,6,1.5714285714285714,0.9035079029052513
1108.0,,,,,,delta_rise=0.75_fall=0.5,6,1.5714285714285714,0.9035079029052513
1108.0,,,,,,delta_rise=0.75_fall=0.75,6,1.5714285714285714,0.9035079029052513
1108.0,,,,,,delta_rise=0.75_fall=1.0,6,1.5714285714285714,0.9035079029052513
1108.0,,,,,,delta_rise=1.0_fall=0.0,6,1.5714285714285714,0.9035079029052513
1108.0,,,,,,delta_rise=1.0_fall=0.25,6,1.5714285714285714,0.9035079029052513
1108.0,,,,,,delta_rise=1.0_fall=0.5,6,1.5714285714285714,0.9035079029052513
1108.0,,,,,,delta_rise=1.0_fall=0.75,6,1.5714285714285714,0.9035079029052513
1108.0,,,,,,delta_rise=1.0_fall=1.0,6,1.5714285714285714,0.9035079029052513
1108.0,,,,,,simdrop,3,2.75,0.4330127018922193
1109.0,0.3010994893058583,0.12625055508141814,6.414366445337246,1.162143410856629,13.0,delta_rise=0.0_fall=0.0,7,1.8571428571428572,0.8329931278350429
1109.0,,,,,,delta_rise=0.0_fall=0.25,6,2.1666666666666665,1.0671873729054748
1109.0,,,,,,delta_rise=0.0_fall=0.5,6,2.1666666666666665,1.0671873729054748
1109.0,,,,,,delta_rise=0.0_fall=0.75,5,2.6,1.019803902718557
1109.0,,,,,,delta_rise=0.0_fall=1.0,5,2.6,1.019803902718557
1109.0,,,,,,delta_rise=0.25_fall=0.0,7,1.8571428571428572,0.8329931278350429
1109.0,,,,,,delta_rise=0.25_fall=0.25,6,2.1666666666666665,1.0671873729054748
1109.0,,,,,,delta_rise=0.25_fall=0.5,6,2.1666666666666665,1.0671873729054748
1109.0,,,,,,delta_rise=0.25_fall=0.75,5,2.6,1.019803902718557
1109.0,,,,,,delta_rise=0.25_fall=1.0,5,2.6,1.019803902718557
1109.0,,,,,,delta_rise=0.5_fall=0.0,9,1.4444444444444444,0.6849348892187752
1109.0,,,,,,delta_rise=0.5_fall=0.25,9,1.4444444444444444,0.6849348892187752
1109.0,,,,,,delta_rise=0.5_fall=0.5,9,1.4444444444444444,0.6849348892187752
1109.0,,,,,,delta_rise=0.5_fall=0.75,8,1.625,0.8569568250501305
1109.0,,,,,,delta_rise=0.5_fall=1.0,8,1.625,0.8569568250501305
1109.0,,,,,,delta_rise=0.75_fall=0.0,9,1.4444444444444444,0.6849348892187752
1109.0,,,,,,delta_rise=0.75_fall=0.25,9,1.4444444444444444,0.6849348892187752
1109.0,,,,,,delta_rise=0.75_fall=0.5,9,1.4444444444444444,0.6849348892187752
1109.0,,,,,,delta_rise=0.75_fall=0.75,8,1.625,0.8569568250501305
