Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
10.0,,,,,,delta_rise=0.25_fall=0.5,6,2.0,1.1952286093343936
10.0,,,,,,delta_rise=0.25_fall=0.75,5,2.3333333333333335,1.3743685418725535
10.0,,,,,,delta_rise=0.25_fall=1.0,5,2.3333333333333335,1.3743685418725535
10.0,,,,,,delta_rise=0.5_fall=0.0,8,1.5555555555555556,1.0657403385139377
10.0,,,,,,delta_rise=0.5_fall=0.25,8,1.5555555555555556,1.0657403385139377
10.0,,,,,,delta_rise=0.5_fall=0.5,8,1.5555555555555556,1.0657403385139377
10.0,,,,,,delta_rise=0.5_fall=0.75,7,1.75,1.299038105676658
10.0,,,,,,delta_rise=0.5_fall=1.0,7,1.75,1.299038105676658
10.0,,,,,,delta_rise=0.75_fall=0.0,8,1.5555555555555556,1.0657403385139377
10.0,,,,,,delta_rise=0.75_fall=0.25,8,1.5555555555555556,1.0657403385139377
10.0,,,,,,delta_rise=0.75_fall=0.5,8,1.5555555555555556,1.0657403385139377
10.0,,,,,,delta_rise=0.75_fall=0.75,7,1.75,1.299038105676658
10.0,,,,,,delta_rise=0.75_fall=1.0,7,1.75,1.299038105676658
10.0,,,,,,delta_rise=1.0_fall=0.0,9,1.4,0.9165151389911681
10.0,,,,,,delta_rise=1.0_fall=0.25,9,1.4,0.9165151389911681
10.0,,,,,,delta_rise=1.0_fall=0.5,9,1.4,0.9165151389911681
10.0,,,,,,delta_rise=1.0_fall=0.75,8,1.5555555555555556,1.0657403385139377
10.0,,,,,,delta_rise=1.0_fall=1.0,8,1.5555555555555556,1.0657403385139377
10.0,,,,,,simdrop,3,3.5,2.0615528128088303
1101.0,0.29557721446021246,0.10890847141071888,7.03370511812873,0.9465321953793882,8.0,delta_rise=0.0_fall=0.0,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=0.0_fall=0.25,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=0.0_fall=0.5,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=0.0_fall=0.75,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=0.0_fall=1.0,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=0.25_fall=0.0,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=0.25_fall=0.25,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=0.25_fall=0.5,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=0.25_fall=0.75,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=0.25_fall=1.0,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=0.5_fall=0.0,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=0.5_fall=0.25,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=0.5_fall=0.5,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=0.5_fall=0.75,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=0.5_fall=1.0,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=0.75_fall=0.0,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=0.75_fall=0.25,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=0.75_fall=0.5,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=0.75_fall=0.75,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=0.75_fall=1.0,4,2.0,0.7071067811865476
1101.0,,,,,,delta_rise=1.0_fall=0.0,5,1.6,0.4898979485566356
1101.0,,,,,,delta_rise=1.0_fall=0.25,5,1.6,0.4898979485566356
1101.0,,,,,,delta_rise=1.0_fall=0.5,5,1.6,0.4898979485566356
1101.0,,,,,,delta_rise=1.0_fall=0.75,5,1.6,0.4898979485566356
1101.0,,,,,,delta_rise=1.0_fall=1.0,5,1.6,0.4898979485566356
1101.0,,,,,,simdrop,1,4.0,0.0
1102.0,0.32760518231073843,0.1357154991793888,6.624738638133105,0.7091988085363314,16.0,delta_rise=0.0_fall=0.0,6,2.6666666666666665,0.9428090415820634
1102.0,,,,,,delta_rise=0.0_fall=0.25,5,3.2,1.6
1102.0,,,,,,delta_rise=0.0_fall=0.5,5,3.2,1.6
1102.0,,,,,,delta_rise=0.0_fall=0.75,4,3.2,1.6
1102.0,,,,,,delta_rise=0.0_fall=1.0,4,3.2,1.6
1102.0,,,,,,delta_rise=0.25_fall=0.0,9,1.7777777777777777,1.0304020550550783
1102.0,,,,,,delta_rise=0.25_fall=0.25,7,2.2857142857142856,1.665986255670086
1102.0,,,,,,delta_rise=0.25_fall=0.5,7,2.2857142857142856,1.665986255670086
1102.0,,,,,,delta_rise=0.25_fall=0.75,7,2.2857142857142856,1.665986255670086
1102.0,,,,,,delta_rise=0.25_fall=1.0,7,2.2857142857142856,1.665986255670086
1102.0,,,,,,delta_rise=0.5_fall=0.0,10,1.6,0.8
1102.0,,,,,,delta_rise=0.5_fall=0.25,8,2.0,1.3228756555322954
1102.0,,,,,,delta_rise=0.5_fall=0.5,8,2.0,1.3228756555322954
1102.0,,,,,,delta_rise=0.5_fall=0.75,8,2.0,1.3228756555322954
1102.0,,,,,,delta_rise=0.5_fall=1.0,8,2.0,1.3228756555322954
1102.0,,,,,,delta_rise=0.75_fall=0.0,11,1.4545454545454546,0.6555547773570889
1102.0,,,,,,delta_rise=0.75_fall=0.25,9,1.7777777777777777,1.227262335243029
1102.0,,,,,,delta_rise=0.75_fall=0.5,9,1.7777777777777777,1.227262335243029
1102.0,,,,,,delta_rise=0.75_fall=0.75,9,1.7777777777777777,1.227262335243029
1102.0,,,,,,delta_rise=0.75_fall=1.0,9,1.7777777777777777,1.227262335243029
1102.0,,,,,,delta_rise=1.0_fall=0.0,12,1.3333333333333333,0.4714045207910317
1102.0,,,,,,delta_rise=1.0_fall=0.25,10,1.6,0.9165151389911681
1102.0,,,,,,delta_rise=1.0_fall=0.5,10,1.6,0.9165151389911681
1102.0,,,,,,delta_rise=1.0_fall=0.75,10,1.6,0.9165151389911681
1102.0,,,,,,delta_rise=1.0_fall=1.0,10,1.6,0.9165151389911681
1102.0,,,,,,simdrop,4,3.2,0.9797958971132712
1103.0,0.25248152926840317,0.09882663726931226,6.420434885797025,1.155117376757968,18.0,delta_rise=0.0_fall=0.0,8,2.0,0.9428090415820634
1103.0,,,,,,delta_rise=0.0_fall=0.25,8,2.0,0.9428090415820634
1103.0,,,,,,delta_rise=0.0_fall=0.5,6,2.5714285714285716,1.9166296949998198
1103.0,,,,,,delta_rise=0.0_fall=0.75,5,3.0,2.0816659994661326
1103.0,,,,,,delta_rise=0.0_fall=1.0,4,3.6,2.4979991993593593
1103.0,,,,,,delta_rise=0.25_fall=0.0,8,2.0,0.9428090415820634
1103.0,,,,,,delta_rise=0.25_fall=0.25,8,2.0,0.9428090415820634
1103.0,,,,,,delta_rise=0.25_fall=0.5,6,2.5714285714285716,1.9166296949998198
1103.0,,,,,,delta_rise=0.25_fall=0.75,5,3.0,2.0816659994661326
1103.0,,,,,,delta_rise=0.25_fall=1.0,4,3.6,2.4979991993593593
1103.0,,,,,,delta_rise=0.5_fall=0.0,8,2.0,0.9428090415820634
1103.0,,,,,,delta_rise=0.5_fall=0.25,8,2.0,0.9428090415820634
1103.0,,,,,,delta_rise=0.5_fall=0.5,6,2.5714285714285716,1.9166296949998198
1103.0,,,,,,delta_rise=0.5_fall=0.75,5,3.0,2.0816659994661326
1103.0,,,,,,delta_rise=0.5_fall=1.0,4,3.6,2.4979991993593593
1103.0,,,,,,delta_rise=0.75_fall=0.0,10,1.6363636363636365,0.9791208740244551
1103.0,,,,,,delta_rise=0.75_fall=0.25,10,1.6363636363636365,0.9791208740244551
1103.0,,,,,,delta_rise=0.75_fall=0.5,8,2.0,1.8856180831641267
1103.0,,,,,,delta_rise=0.75_fall=0.75,6,2.5714285714285716,2.1285234893930487
1103.0,,,,,,delta_rise=0.75_fall=1.0,6,2.5714285714285716,2.1285234893930487
1103.0,,,,,,delta_rise=1.0_fall=0.0,10,1.6363636363636365,0.9791208740244551
1103.0,,,,,,delta_rise=1.0_fall=0.25,10,1.6363636363636365,0.9791208740244551
1103.0,,,,,,delta_rise=1.0_fall=0.5,8,2.0,1.8856180831641267
1103.0,,,,,,delta_rise=1.0_fall=0.75,6,2.5714285714285716,2.1285234893930487
1103.0,,,,,,delta_rise=1.0_fall=1.0,6,2.5714285714285716,2.1285234893930487
1103.0,,,,,,simdrop,5,3.0,1.1547005383792515
1104.0,0.26647554462465656,0.13384474794330156,6.349066494053559,0.8505213249818407,22.0,delta_rise=0.0_fall=0.0,11,1.8333333333333333,0.6871842709362768
1104.0,,,,,,delta_rise=0.0_fall=0.25,11,1.8333333333333333,0.6871842709362768
1104.0,,,,,,delta_rise=0.0_fall=0.5,8,2.4444444444444446,1.4989708403591155
1104.0,,,,,,delta_rise=0.0_fall=0.75,8,2.4444444444444446,1.4989708403591155
1104.0,,,,,,delta_rise=0.0_fall=1.0,5,3.6666666666666665,3.091206165165235
1104.0,,,,,,delta_rise=0.25_fall=0.0,16,1.2941176470588236,0.45564509955381377
1104.0,,,,,,delta_rise=0.25_fall=0.25,16,1.2941176470588236,0.45564509955381377
1104.0,,,,,,delta_rise=0.25_fall=0.5,14,1.4666666666666666,1.0241527663824812
1104.0,,,,,,delta_rise=0.25_fall=0.75,14,1.4666666666666666,1.0241527663824812
1104.0,,,,,,delta_rise=0.25_fall=1.0,12,1.6923076923076923,1.8557443202792028
1104.0,,,,,,delta_rise=0.5_fall=0.0,16,1.2941176470588236,0.45564509955381377
