Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,Phonological_Similarity_mean,Phonological_Similarity_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
11216.0,,,,,,,,multimodal_alpha=1.0,2,3.6666666666666665,2.0548046676563256
11216.0,,,,,,,,simdrop,2,3.6666666666666665,2.0548046676563256
11217.0,0.2010210235796417,0.13537223127714734,7.161557501364315,1.1873338145072527,0.3256111111111111,0.1944563604285319,13.0,delta_rise=0.0_fall=0.0,7,1.625,0.6959705453537527
11217.0,,,,,,,,delta_rise=0.0_fall=0.25,6,1.8571428571428572,0.8329931278350429
11217.0,,,,,,,,delta_rise=0.0_fall=0.5,6,1.8571428571428572,0.8329931278350429
11217.0,,,,,,,,delta_rise=0.0_fall=0.75,6,1.8571428571428572,0.8329931278350429
11217.0,,,,,,,,delta_rise=0.0_fall=1.0,6,1.8571428571428572,0.8329931278350429
11217.0,,,,,,,,delta_rise=0.25_fall=0.0,7,1.625,0.6959705453537527
11217.0,,,,,,,,delta_rise=0.25_fall=0.25,6,1.8571428571428572,0.8329931278350429
11217.0,,,,,,,,delta_rise=0.25_fall=0.5,6,1.8571428571428572,0.8329931278350429
11217.0,,,,,,,,delta_rise=0.25_fall=0.75,6,1.8571428571428572,0.8329931278350429
11217.0,,,,,,,,delta_rise=0.25_fall=1.0,6,1.8571428571428572,0.8329931278350429
11217.0,,,,,,,,delta_rise=0.5_fall=0.0,8,1.625,0.6959705453537527
11217.0,,,,,,,,delta_rise=0.5_fall=0.25,7,1.8571428571428572,0.8329931278350429
11217.0,,,,,,,,delta_rise=0.5_fall=0.5,7,1.8571428571428572,0.8329931278350429
11217.0,,,,,,,,delta_rise=0.5_fall=0.75,7,1.8571428571428572,0.8329931278350429
11217.0,,,,,,,,delta_rise=0.5_fall=1.0,7,1.8571428571428572,0.8329931278350429
11217.0,,,,,,,,delta_rise=0.75_fall=0.0,8,1.625,0.6959705453537527
11217.0,,,,,,,,delta_rise=0.75_fall=0.25,7,1.8571428571428572,0.8329931278350429
11217.0,,,,,,,,delta_rise=0.75_fall=0.5,7,1.8571428571428572,0.8329931278350429
11217.0,,,,,,,,delta_rise=0.75_fall=0.75,7,1.8571428571428572,0.8329931278350429
11217.0,,,,,,,,delta_rise=0.75_fall=1.0,7,1.8571428571428572,0.8329931278350429
11217.0,,,,,,,,delta_rise=1.0_fall=0.0,10,1.3,0.45825756949558394
11217.0,,,,,,,,delta_rise=1.0_fall=0.25,10,1.3,0.45825756949558394
11217.0,,,,,,,,delta_rise=1.0_fall=0.5,10,1.3,0.45825756949558394
11217.0,,,,,,,,delta_rise=1.0_fall=0.75,10,1.3,0.45825756949558394
11217.0,,,,,,,,delta_rise=1.0_fall=1.0,10,1.3,0.45825756949558394
11217.0,,,,,,,,multimodal_alpha=0.0,3,3.25,1.299038105676658
11217.0,,,,,,,,multimodal_alpha=0.1,4,2.6,1.2
11217.0,,,,,,,,multimodal_alpha=0.2,4,2.6,1.2
11217.0,,,,,,,,multimodal_alpha=0.30000000000000004,5,2.1666666666666665,0.8975274678557507
11217.0,,,,,,,,multimodal_alpha=0.4,5,2.1666666666666665,0.8975274678557507
11217.0,,,,,,,,multimodal_alpha=0.5,5,2.1666666666666665,0.8975274678557507
11217.0,,,,,,,,multimodal_alpha=0.6000000000000001,5,2.1666666666666665,0.8975274678557507
11217.0,,,,,,,,multimodal_alpha=0.7000000000000001,4,2.6,1.3564659966250538
11217.0,,,,,,,,multimodal_alpha=0.8,3,3.25,1.7853571071357126
11217.0,,,,,,,,multimodal_alpha=0.9,3,3.25,1.7853571071357126
11217.0,,,,,,,,multimodal_alpha=1.0,3,3.25,1.7853571071357126
11217.0,,,,,,,,simdrop,3,3.25,1.7853571071357126
11221.0,0.24903933443244186,0.07343352784503762,7.1117648706767085,1.1207479493821004,0.21727,0.072024240518191,16.0,delta_rise=0.0_fall=0.0,10,1.6,0.66332495807108
11221.0,,,,,,,,delta_rise=0.0_fall=0.25,9,1.7777777777777777,1.0304020550550783
11221.0,,,,,,,,delta_rise=0.0_fall=0.5,6,2.6666666666666665,2.494438257849294
11221.0,,,,,,,,delta_rise=0.0_fall=0.75,5,3.2,2.9933259094191533
11221.0,,,,,,,,delta_rise=0.0_fall=1.0,3,5.333333333333333,5.436502143433364
11221.0,,,,,,,,delta_rise=0.25_fall=0.0,10,1.6,0.66332495807108
11221.0,,,,,,,,delta_rise=0.25_fall=0.25,9,1.7777777777777777,1.0304020550550783
11221.0,,,,,,,,delta_rise=0.25_fall=0.5,6,2.6666666666666665,2.494438257849294
11221.0,,,,,,,,delta_rise=0.25_fall=0.75,5,3.2,2.9933259094191533
11221.0,,,,,,,,delta_rise=0.25_fall=1.0,3,5.333333333333333,5.436502143433364
11221.0,,,,,,,,delta_rise=0.5_fall=0.0,11,1.4545454545454546,0.6555547773570889
11221.0,,,,,,,,delta_rise=0.5_fall=0.25,11,1.4545454545454546,0.6555547773570889
11221.0,,,,,,,,delta_rise=0.5_fall=0.5,6,2.6666666666666665,2.494438257849294
11221.0,,,,,,,,delta_rise=0.5_fall=0.75,5,3.2,2.9933259094191533
11221.0,,,,,,,,delta_rise=0.5_fall=1.0,3,5.333333333333333,5.436502143433364
11221.0,,,,,,,,delta_rise=0.75_fall=0.0,12,1.3333333333333333,0.6236095644623235
11221.0,,,,,,,,delta_rise=0.75_fall=0.25,12,1.3333333333333333,0.6236095644623235
11221.0,,,,,,,,delta_rise=0.75_fall=0.5,10,1.6,1.0198039027185568
11221.0,,,,,,,,delta_rise=0.75_fall=0.75,9,1.7777777777777777,1.314684396244359
11221.0,,,,,,,,delta_rise=0.75_fall=1.0,7,2.2857142857142856,2.762725657973388
11221.0,,,,,,,,delta_rise=1.0_fall=0.0,12,1.3333333333333333,0.6236095644623235
11221.0,,,,,,,,delta_rise=1.0_fall=0.25,12,1.3333333333333333,0.6236095644623235
11221.0,,,,,,,,delta_rise=1.0_fall=0.5,10,1.6,1.0198039027185568
11221.0,,,,,,,,delta_rise=1.0_fall=0.75,9,1.7777777777777777,1.314684396244359
11221.0,,,,,,,,delta_rise=1.0_fall=1.0,7,2.2857142857142856,2.762725657973388
11221.0,,,,,,,,multimodal_alpha=0.0,3,4.0,2.449489742783178
11221.0,,,,,,,,multimodal_alpha=0.1,4,3.2,0.9797958971132712
11221.0,,,,,,,,multimodal_alpha=0.2,4,3.2,0.9797958971132712
11221.0,,,,,,,,multimodal_alpha=0.30000000000000004,4,3.2,0.9797958971132712
11221.0,,,,,,,,multimodal_alpha=0.4,4,3.2,0.9797958971132712
11221.0,,,,,,,,multimodal_alpha=0.5,4,3.2,0.9797958971132712
11221.0,,,,,,,,multimodal_alpha=0.6000000000000001,4,3.2,0.9797958971132712
11221.0,,,,,,,,multimodal_alpha=0.7000000000000001,4,3.2,0.9797958971132712
11221.0,,,,,,,,multimodal_alpha=0.8,3,4.0,0.7071067811865476
11221.0,,,,,,,,multimodal_alpha=0.9,4,3.2,1.16619037896906
11221.0,,,,,,,,multimodal_alpha=1.0,3,4.0,1.224744871391589
11221.0,,,,,,,,simdrop,3,4.0,1.224744871391589
11226.0,0.24795208675493566,0.0842254636254454,6.327622366552934,0.6800762816159206,0.32472307692307695,0.14360332606318787,16.0,delta_rise=0.0_fall=0.0,9,1.6,0.66332495807108
11226.0,,,,,,,,delta_rise=0.0_fall=0.25,8,1.7777777777777777,0.7856742013183862
11226.0,,,,,,,,delta_rise=0.0_fall=0.5,7,2.0,1.0
11226.0,,,,,,,,delta_rise=0.0_fall=0.75,7,2.0,1.0
11226.0,,,,,,,,delta_rise=0.0_fall=1.0,4,3.2,2.6381811916545836
11226.0,,,,,,,,delta_rise=0.25_fall=0.0,9,1.6,0.66332495807108
11226.0,,,,,,,,delta_rise=0.25_fall=0.25,8,1.7777777777777777,0.7856742013183862
11226.0,,,,,,,,delta_rise=0.25_fall=0.5,7,2.0,1.0
11226.0,,,,,,,,delta_rise=0.25_fall=0.75,7,2.0,1.0
11226.0,,,,,,,,delta_rise=0.25_fall=1.0,4,3.2,2.6381811916545836
11226.0,,,,,,,,delta_rise=0.5_fall=0.0,11,1.4545454545454546,0.6555547773570889
11226.0,,,,,,,,delta_rise=0.5_fall=0.25,10,1.6,0.8
11226.0,,,,,,,,delta_rise=0.5_fall=0.5,9,1.7777777777777777,1.0304020550550783
11226.0,,,,,,,,delta_rise=0.5_fall=0.75,9,1.7777777777777777,1.0304020550550783
11226.0,,,,,,,,delta_rise=0.5_fall=1.0,6,2.6666666666666665,2.6246692913372707
11226.0,,,,,,,,delta_rise=0.75_fall=0.0,11,1.4545454545454546,0.6555547773570889
11226.0,,,,,,,,delta_rise=0.75_fall=0.25,10,1.6,0.8
11226.0,,,,,,,,delta_rise=0.75_fall=0.5,9,1.7777777777777777,1.0304020550550783
11226.0,,,,,,,,delta_rise=0.75_fall=0.75,9,1.7777777777777777,1.0304020550550783
11226.0,,,,,,,,delta_rise=0.75_fall=1.0,6,2.6666666666666665,2.6246692913372707
11226.0,,,,,,,,delta_rise=1.0_fall=0.0,11,1.4545454545454546,0.6555547773570889
11226.0,,,,,,,,delta_rise=1.0_fall=0.25,10,1.6,0.8
11226.0,,,,,,,,delta_rise=1.0_fall=0.5,9,1.7777777777777777,1.0304020550550783
11226.0,,,,,,,,delta_rise=1.0_fall=0.75,9,1.7777777777777777,1.0304020550550783
11226.0,,,,,,,,delta_rise=1.0_fall=1.0,6,2.6666666666666665,2.6246692913372707
11226.0,,,,,,,,multimodal_alpha=0.0,3,4.0,2.23606797749979
11226.0,,,,,,,,multimodal_alpha=0.1,4,3.2,1.32664991614216
11226.0,,,,,,,,multimodal_alpha=0.2,4,3.2,1.32664991614216
11226.0,,,,,,,,multimodal_alpha=0.30000000000000004,4,3.2,1.32664991614216
11226.0,,,,,,,,multimodal_alpha=0.4,4,3.2,1.32664991614216
11226.0,,,,,,,,multimodal_alpha=0.5,4,3.2,1.32664991614216
11226.0,,,,,,,,multimodal_alpha=0.6000000000000001,5,2.6666666666666665,1.2472191289246473
11226.0,,,,,,,,multimodal_alpha=0.7000000000000001,5,2.6666666666666665,1.2472191289246473
11226.0,,,,,,,,multimodal_alpha=0.8,5,2.6666666666666665,1.1055415967851334
11226.0,,,,,,,,multimodal_alpha=0.9,4,3.2,1.469693845669907
11226.0,,,,,,,,multimodal_alpha=1.0,4,3.2,0.9797958971132712
11226.0,,,,,,,,simdrop,4,3.2,0.9797958971132712
11249.0,0.1974716716983516,0.07611914955017562,6.269484468081606,0.7689734053251878,0.2823142857142857,0.10990722494557897,9.0,delta_rise=0.0_fall=0.0,5,1.8,0.7483314773547883
11249.0,,,,,,,,delta_rise=0.0_fall=0.25,5,1.8,0.7483314773547883
11249.0,,,,,,,,delta_rise=0.0_fall=0.5,5,1.8,0.7483314773547883
11249.0,,,,,,,,delta_rise=0.0_fall=0.75,5,1.8,0.7483314773547883
11249.0,,,,,,,,delta_rise=0.0_fall=1.0,4,2.25,1.299038105676658
11249.0,,,,,,,,delta_rise=0.25_fall=0.0,5,1.8,0.7483314773547883
11249.0,,,,,,,,delta_rise=0.25_fall=0.25,5,1.8,0.7483314773547883
11249.0,,,,,,,,delta_rise=0.25_fall=0.5,5,1.8,0.7483314773547883
11249.0,,,,,,,,delta_rise=0.25_fall=0.75,5,1.8,0.7483314773547883
11249.0,,,,,,,,delta_rise=0.25_fall=1.0,4,2.25,1.299038105676658
11249.0,,,,,,,,delta_rise=0.5_fall=0.0,5,1.8,0.7483314773547883
11249.0,,,,,,,,delta_rise=0.5_fall=0.25,5,1.8,0.7483314773547883
11249.0,,,,,,,,delta_rise=0.5_fall=0.5,5,1.8,0.7483314773547883
11249.0,,,,,,,,delta_rise=0.5_fall=0.75,5,1.8,0.7483314773547883
11249.0,,,,,,,,delta_rise=0.5_fall=1.0,4,2.25,1.299038105676658
11249.0,,,,,,,,delta_rise=0.75_fall=0.0,5,1.8,0.7483314773547883
11249.0,,,,,,,,delta_rise=0.75_fall=0.25,5,1.8,0.7483314773547883
11249.0,,,,,,,,delta_rise=0.75_fall=0.5,5,1.8,0.7483314773547883
11249.0,,,,,,,,delta_rise=0.75_fall=0.75,5,1.8,0.7483314773547883
11249.0,,,,,,,,delta_rise=0.75_fall=1.0,4,2.25,1.299038105676658
11249.0,,,,,,,,delta_rise=1.0_fall=0.0,5,1.8,0.7483314773547883
11249.0,,,,,,,,delta_rise=1.0_fall=0.25,5,1.8,0.7483314773547883
11249.0,,,,,,,,delta_rise=1.0_fall=0.5,5,1.8,0.7483314773547883
11249.0,,,,,,,,delta_rise=1.0_fall=0.75,5,1.8,0.7483314773547883
11249.0,,,,,,,,delta_rise=1.0_fall=1.0,4,2.25,1.299038105676658
11249.0,,,,,,,,multimodal_alpha=0.0,2,3.0,0.816496580927726
11249.0,,,,,,,,multimodal_alpha=0.1,2,3.0,0.816496580927726
11249.0,,,,,,,,multimodal_alpha=0.2,2,3.0,0.816496580927726
11249.0,,,,,,,,multimodal_alpha=0.30000000000000004,2,3.0,0.816496580927726
11249.0,,,,,,,,multimodal_alpha=0.4,2,3.0,0.816496580927726
11249.0,,,,,,,,multimodal_alpha=0.5,2,3.0,0.816496580927726
11249.0,,,,,,,,multimodal_alpha=0.6000000000000001,2,3.0,0.816496580927726
11249.0,,,,,,,,multimodal_alpha=0.7000000000000001,2,3.0,0.816496580927726
11249.0,,,,,,,,multimodal_alpha=0.8,2,3.0,0.816496580927726
11249.0,,,,,,,,multimodal_alpha=0.9,2,3.0,0.816496580927726
11249.0,,,,,,,,multimodal_alpha=1.0,2,3.0,0.816496580927726
11249.0,,,,,,,,simdrop,2,3.0,0.816496580927726
11259.0,0.24186084782252654,0.11670757763748472,6.557421865380486,0.9706889322979867,0.19605,0.09868023394494245,14.0,delta_rise=0.0_fall=0.0,7,1.75,0.82915619758885
11259.0,,,,,,,,delta_rise=0.0_fall=0.25,7,1.75,0.82915619758885
11259.0,,,,,,,,delta_rise=0.0_fall=0.5,7,1.75,0.82915619758885
11259.0,,,,,,,,delta_rise=0.0_fall=0.75,7,1.75,0.82915619758885
11259.0,,,,,,,,delta_rise=0.0_fall=1.0,5,2.3333333333333335,1.1055415967851334
11259.0,,,,,,,,delta_rise=0.25_fall=0.0,7,1.75,0.82915619758885
11259.0,,,,,,,,delta_rise=0.25_fall=0.25,7,1.75,0.82915619758885
11259.0,,,,,,,,delta_rise=0.25_fall=0.5,7,1.75,0.82915619758885
11259.0,,,,,,,,delta_rise=0.25_fall=0.75,7,1.75,0.82915619758885
11259.0,,,,,,,,delta_rise=0.25_fall=1.0,5,2.3333333333333335,1.1055415967851334
11259.0,,,,,,,,delta_rise=0.5_fall=0.0,9,1.4,0.66332495807108
11259.0,,,,,,,,delta_rise=0.5_fall=0.25,9,1.4,0.66332495807108
11259.0,,,,,,,,delta_rise=0.5_fall=0.5,9,1.4,0.66332495807108
11259.0,,,,,,,,delta_rise=0.5_fall=0.75,9,1.4,0.66332495807108
11259.0,,,,,,,,delta_rise=0.5_fall=1.0,9,1.4,0.66332495807108
11259.0,,,,,,,,delta_rise=0.75_fall=0.0,9,1.4,0.66332495807108
11259.0,,,,,,,,delta_rise=0.75_fall=0.25,9,1.4,0.66332495807108
11259.0,,,,,,,,delta_rise=0.75_fall=0.5,9,1.4,0.66332495807108
11259.0,,,,,,,,delta_rise=0.75_fall=0.75,9,1.4,0.66332495807108
11259.0,,,,,,,,delta_rise=0.75_fall=1.0,9,1.4,0.66332495807108
11259.0,,,,,,,,delta_rise=1.0_fall=0.0,9,1.4,0.66332495807108
11259.0,,,,,,,,delta_rise=1.0_fall=0.25,9,1.4,0.66332495807108
11259.0,,,,,,,,delta_rise=1.0_fall=0.5,9,1.4,0.66332495807108
11259.0,,,,,,,,delta_rise=1.0_fall=0.75,9,1.4,0.66332495807108
11259.0,,,,,,,,delta_rise=1.0_fall=1.0,9,1.4,0.66332495807108
11259.0,,,,,,,,multimodal_alpha=0.0,1,7.0,3.0
11259.0,,,,,,,,multimodal_alpha=0.1,2,4.666666666666667,1.699673171197595
11259.0,,,,,,,,multimodal_alpha=0.2,2,4.666666666666667,1.699673171197595
11259.0,,,,,,,,multimodal_alpha=0.30000000000000004,3,3.5,2.0615528128088303
11259.0,,,,,,,,multimodal_alpha=0.4,3,3.5,2.0615528128088303
11259.0,,,,,,,,multimodal_alpha=0.5,4,2.8,0.7483314773547882
11259.0,,,,,,,,multimodal_alpha=0.6000000000000001,4,2.8,0.7483314773547882
11259.0,,,,,,,,multimodal_alpha=0.7000000000000001,4,2.8,0.7483314773547882
11259.0,,,,,,,,multimodal_alpha=0.8,4,2.8,0.9797958971132712
11259.0,,,,,,,,multimodal_alpha=0.9,4,2.8,0.9797958971132712
11259.0,,,,,,,,multimodal_alpha=1.0,4,2.8,0.9797958971132712
11259.0,,,,,,,,simdrop,4,2.8,0.9797958971132712
11278.0,0.23533332480676228,0.13119532580546533,7.021895483345801,1.4544946633915132,0.22241999999999998,0.09982634700095738,19.0,delta_rise=0.0_fall=0.0,7,2.375,0.8569568250501305
11278.0,,,,,,,,delta_rise=0.0_fall=0.25,7,2.375,0.8569568250501305
11278.0,,,,,,,,delta_rise=0.0_fall=0.5,5,3.1666666666666665,1.0671873729054748
11278.0,,,,,,,,delta_rise=0.0_fall=0.75,3,4.75,4.205650960315181
11278.0,,,,,,,,delta_rise=0.0_fall=1.0,3,4.75,4.205650960315181
11278.0,,,,,,,,delta_rise=0.25_fall=0.0,9,1.9,0.7
11278.0,,,,,,,,delta_rise=0.25_fall=0.25,9,1.9,0.7
11278.0,,,,,,,,delta_rise=0.25_fall=0.5,7,2.375,0.9921567416492215
11278.0,,,,,,,,delta_rise=0.25_fall=0.75,5,3.1666666666666665,3.131382371342656
11278.0,,,,,,,,delta_rise=0.25_fall=1.0,5,3.1666666666666665,3.131382371342656
11278.0,,,,,,,,delta_rise=0.5_fall=0.0,11,1.5833333333333333,0.6400954789890506
11278.0,,,,,,,,delta_rise=0.5_fall=0.25,11,1.5833333333333333,0.6400954789890506
11278.0,,,,,,,,delta_rise=0.5_fall=0.5,8,2.111111111111111,0.9938079899999066
11278.0,,,,,,,,delta_rise=0.5_fall=0.75,5,3.1666666666666665,3.131382371342656
11278.0,,,,,,,,delta_rise=0.5_fall=1.0,5,3.1666666666666665,3.131382371342656
11278.0,,,,,,,,delta_rise=0.75_fall=0.0,14,1.2666666666666666,0.44221663871405337
11278.0,,,,,,,,delta_rise=0.75_fall=0.25,14,1.2666666666666666,0.44221663871405337
11278.0,,,,,,,,delta_rise=0.75_fall=0.5,13,1.3571428571428572,0.6102859818083951
11278.0,,,,,,,,delta_rise=0.75_fall=0.75,6,2.7142857142857144,3.0101867865293537
11278.0,,,,,,,,delta_rise=0.75_fall=1.0,6,2.7142857142857144,3.0101867865293537
11278.0,,,,,,,,delta_rise=1.0_fall=0.0,14,1.2666666666666666,0.44221663871405337
11278.0,,,,,,,,delta_rise=1.0_fall=0.25,14,1.2666666666666666,0.44221663871405337
11278.0,,,,,,,,delta_rise=1.0_fall=0.5,13,1.3571428571428572,0.6102859818083951
11278.0,,,,,,,,delta_rise=1.0_fall=0.75,6,2.7142857142857144,3.0101867865293537
11278.0,,,,,,,,delta_rise=1.0_fall=1.0,6,2.7142857142857144,3.0101867865293537
11278.0,,,,,,,,multimodal_alpha=0.0,2,6.333333333333333,3.6817870057290873
11278.0,,,,,,,,multimodal_alpha=0.1,4,3.8,2.7129319932501077
11278.0,,,,,,,,multimodal_alpha=0.2,4,3.8,2.7129319932501077
11278.0,,,,,,,,multimodal_alpha=0.30000000000000004,4,3.8,2.7129319932501077
11278.0,,,,,,,,multimodal_alpha=0.4,4,3.8,1.6
11278.0,,,,,,,,multimodal_alpha=0.5,4,3.8,1.6
11278.0,,,,,,,,multimodal_alpha=0.6000000000000001,4,3.8,1.6
11278.0,,,,,,,,multimodal_alpha=0.7000000000000001,5,3.1666666666666665,1.0671873729054748
11278.0,,,,,,,,multimodal_alpha=0.8,5,3.1666666666666665,1.3437096247164249
11278.0,,,,,,,,multimodal_alpha=0.9,5,3.1666666666666665,1.3437096247164249
11278.0,,,,,,,,multimodal_alpha=1.0,5,3.1666666666666665,1.3437096247164249
11278.0,,,,,,,,simdrop,5,3.1666666666666665,1.3437096247164249
11302.0,0.2537085064207096,0.0973308562517994,6.6700499501512445,0.851188645078931,0.32065,0.11250446657799858,15.0,delta_rise=0.0_fall=0.0,7,2.142857142857143,0.6388765649999398
11302.0,,,,,,,,delta_rise=0.0_fall=0.25,7,2.142857142857143,0.6388765649999398
11302.0,,,,,,,,delta_rise=0.0_fall=0.5,4,3.75,2.0463381929681126
11302.0,,,,,,,,delta_rise=0.0_fall=0.75,4,3.75,2.0463381929681126
11302.0,,,,,,,,delta_rise=0.0_fall=1.0,4,3.75,2.0463381929681126
11302.0,,,,,,,,delta_rise=0.25_fall=0.0,8,1.875,0.7806247497997998
11302.0,,,,,,,,delta_rise=0.25_fall=0.25,8,1.875,0.7806247497997998
11302.0,,,,,,,,delta_rise=0.25_fall=0.5,6,2.5,2.0615528128088303
11302.0,,,,,,,,delta_rise=0.25_fall=0.75,6,2.5,2.0615528128088303
11302.0,,,,,,,,delta_rise=0.25_fall=1.0,6,2.5,2.0615528128088303
11302.0,,,,,,,,delta_rise=0.5_fall=0.0,9,1.6666666666666667,0.6666666666666666
11302.0,,,,,,,,delta_rise=0.5_fall=0.25,9,1.6666666666666667,0.6666666666666666
11302.0,,,,,,,,delta_rise=0.5_fall=0.5,6,2.5,2.0615528128088303
11302.0,,,,,,,,delta_rise=0.5_fall=0.75,6,2.5,2.0615528128088303
11302.0,,,,,,,,delta_rise=0.5_fall=1.0,6,2.5,2.0615528128088303
11302.0,,,,,,,,delta_rise=0.75_fall=0.0,9,1.6666666666666667,0.6666666666666666
11302.0,,,,,,,,delta_rise=0.75_fall=0.25,9,1.6666666666666667,0.6666666666666666
11302.0,,,,,,,,delta_rise=0.75_fall=0.5,6,2.5,2.0615528128088303
11302.0,,,,,,,,delta_rise=0.75_fall=0.75,6,2.5,2.0615528128088303
11302.0,,,,,,,,delta_rise=0.75_fall=1.0,6,2.5,2.0615528128088303
11302.0,,,,,,,,delta_rise=1.0_fall=0.0,10,1.5,0.6708203932499369
11302.0,,,,,,,,delta_rise=1.0_fall=0.25,10,1.5,0.6708203932499369
11302.0,,,,,,,,delta_rise=1.0_fall=0.5,7,2.142857142857143,2.0303814862216996
11302.0,,,,,,,,delta_rise=1.0_fall=0.75,7,2.142857142857143,2.0303814862216996
11302.0,,,,,,,,delta_rise=1.0_fall=1.0,7,2.142857142857143,2.0303814862216996
11302.0,,,,,,,,multimodal_alpha=0.0,1,7.5,0.5
11302.0,,,,,,,,multimodal_alpha=0.1,3,3.75,0.4330127018922193
11302.0,,,,,,,,multimodal_alpha=0.2,3,3.75,0.4330127018922193
11302.0,,,,,,,,multimodal_alpha=0.30000000000000004,3,3.75,0.4330127018922193
11302.0,,,,,,,,multimodal_alpha=0.4,3,3.75,0.4330127018922193
11302.0,,,,,,,,multimodal_alpha=0.5,3,3.75,0.4330127018922193
11302.0,,,,,,,,multimodal_alpha=0.6000000000000001,3,3.75,0.4330127018922193
11302.0,,,,,,,,multimodal_alpha=0.7000000000000001,3,3.75,1.0897247358851685
11302.0,,,,,,,,multimodal_alpha=0.8,4,3.0,0.8944271909999159
11302.0,,,,,,,,multimodal_alpha=0.9,4,3.0,0.8944271909999159
11302.0,,,,,,,,multimodal_alpha=1.0,5,2.5,0.7637626158259734
11302.0,,,,,,,,simdrop,5,2.5,0.7637626158259734
11304.0,0.3364623905451844,0.20285198701034893,6.486954948830994,0.832977342363147,0.27395,0.11082686626316873,15.0,delta_rise=0.0_fall=0.0,8,1.875,1.0532687216470449
11304.0,,,,,,,,delta_rise=0.0_fall=0.25,7,1.875,1.0532687216470449
11304.0,,,,,,,,delta_rise=0.0_fall=0.5,7,1.875,1.0532687216470449
11304.0,,,,,,,,delta_rise=0.0_fall=0.75,4,3.0,2.6076809620810595
11304.0,,,,,,,,delta_rise=0.0_fall=1.0,3,3.75,2.680951323690902
11304.0,,,,,,,,delta_rise=0.25_fall=0.0,9,1.6666666666666667,1.0540925533894596
11304.0,,,,,,,,delta_rise=0.25_fall=0.25,9,1.6666666666666667,1.0540925533894596
11304.0,,,,,,,,delta_rise=0.25_fall=0.5,9,1.6666666666666667,1.0540925533894596
11304.0,,,,,,,,delta_rise=0.25_fall=0.75,6,2.5,2.565800719723442
11304.0,,,,,,,,delta_rise=0.25_fall=1.0,5,3.0,2.756809750418044
11304.0,,,,,,,,delta_rise=0.5_fall=0.0,9,1.6666666666666667,1.0540925533894596
11304.0,,,,,,,,delta_rise=0.5_fall=0.25,9,1.6666666666666667,1.0540925533894596
11304.0,,,,,,,,delta_rise=0.5_fall=0.5,9,1.6666666666666667,1.0540925533894596
11304.0,,,,,,,,delta_rise=0.5_fall=0.75,6,2.5,2.565800719723442
11304.0,,,,,,,,delta_rise=0.5_fall=1.0,5,3.0,2.756809750418044
11304.0,,,,,,,,delta_rise=0.75_fall=0.0,12,1.25,0.5951190357119042
11304.0,,,,,,,,delta_rise=0.75_fall=0.25,12,1.25,0.5951190357119042
11304.0,,,,,,,,delta_rise=0.75_fall=0.5,12,1.25,0.5951190357119042
11304.0,,,,,,,,delta_rise=0.75_fall=0.75,12,1.25,0.5951190357119042
11304.0,,,,,,,,delta_rise=0.75_fall=1.0,11,1.3636363636363635,0.8813963377120598
11304.0,,,,,,,,delta_rise=1.0_fall=0.0,12,1.25,0.5951190357119042
11304.0,,,,,,,,delta_rise=1.0_fall=0.25,12,1.25,0.5951190357119042
11304.0,,,,,,,,delta_rise=1.0_fall=0.5,12,1.25,0.5951190357119042
11304.0,,,,,,,,delta_rise=1.0_fall=0.75,12,1.25,0.5951190357119042
11304.0,,,,,,,,delta_rise=1.0_fall=1.0,11,1.3636363636363635,0.8813963377120598
11304.0,,,,,,,,multimodal_alpha=0.0,2,5.0,2.943920288775949
11304.0,,,,,,,,multimodal_alpha=0.1,3,3.75,1.0897247358851685
11304.0,,,,,,,,multimodal_alpha=0.2,3,3.75,1.0897247358851685
11304.0,,,,,,,,multimodal_alpha=0.30000000000000004,3,3.75,1.0897247358851685
11304.0,,,,,,,,multimodal_alpha=0.4,3,3.75,1.0897247358851685
11304.0,,,,,,,,multimodal_alpha=0.5,3,3.75,1.0897247358851685
11304.0,,,,,,,,multimodal_alpha=0.6000000000000001,3,3.75,1.0897247358851685
11304.0,,,,,,,,multimodal_alpha=0.7000000000000001,3,3.75,1.0897247358851685
11304.0,,,,,,,,multimodal_alpha=0.8,3,3.75,1.0897247358851685
11304.0,,,,,,,,multimodal_alpha=0.9,3,3.75,1.0897247358851685
11304.0,,,,,,,,multimodal_alpha=1.0,3,3.75,1.0897247358851685
11304.0,,,,,,,,simdrop,3,3.75,1.0897247358851685
11306.0,0.22993378362398037,0.08364834360984376,6.2175958466367724,1.2900435990052506,0.31945833333333334,0.1791916569604802,17.0,delta_rise=0.0_fall=0.0,7,2.4285714285714284,1.178030178747903
11306.0,,,,,,,,delta_rise=0.0_fall=0.25,7,2.4285714285714284,1.178030178747903
11306.0,,,,,,,,delta_rise=0.0_fall=0.5,6,2.8333333333333335,1.5723301886761005
11306.0,,,,,,,,delta_rise=0.0_fall=0.75,5,3.4,1.624807680927192
11306.0,,,,,,,,delta_rise=0.0_fall=1.0,5,3.4,1.624807680927192
11306.0,,,,,,,,delta_rise=0.25_fall=0.0,9,1.8888888888888888,1.0999438818457405
11306.0,,,,,,,,delta_rise=0.25_fall=0.25,9,1.8888888888888888,1.0999438818457405
