Subject,Model,Beta_Frequency,Beta_Semantic,Beta_Phonological,Negative_Log_Likelihood_Optimized
1278,forage_dynamic_simdrop,7.4102389591006546,0.6266285003696335,,70.73478475641281
1278,forage_random_baseline,0.0,0.0,,76.5917136766606
1329,forage_dynamic_simdrop,5.699135604740194,1.6607247730427308,,107.76478125515159
1329,forage_random_baseline,0.0,0.0,,114.88757051499091
1331,forage_dynamic_simdrop,10.008787045835932,0.9024900420693193,,92.39094413994681
1331,forage_random_baseline,0.0,0.0,,107.22839914732485
1341,forage_dynamic_simdrop,11.442204196701354,2.6117384281061398,,67.41924854957578
1341,forage_random_baseline,0.0,0.0,,84.25088504432667
1388,forage_dynamic_simdrop,15.337618941158077,2.176717931477044,,33.94115336486233
1388,forage_random_baseline,0.0,0.0,,53.61419957366242
1389,forage_dynamic_simdrop,10.910687898455505,1.7929404831489384,,68.6498049995716
1389,forage_random_baseline,0.0,0.0,,84.25088504432667
9377,forage_dynamic_simdrop,10.688118144957935,1.231657157294509,,63.2053377101842
9377,forage_random_baseline,0.0,0.0,,76.5917136766606
11116,forage_dynamic_simdrop,14.693006005499909,2.205421050668704,,52.252800636915616
11116,forage_random_baseline,0.0,0.0,,76.5917136766606
11117,forage_dynamic_simdrop,7.696443492166414,2.538591139007044,,107.62313043834901
11117,forage_random_baseline,0.0,0.0,,122.54674188265697
11118,forage_dynamic_simdrop,10.745474152236138,2.4665462694332043,,105.61837414850397
11118,forage_random_baseline,0.0,0.0,,130.20591325032302
11119,forage_dynamic_simdrop,7.910633216004187,1.9913952618659565,,151.36044605552843
11119,forage_random_baseline,0.0,0.0,,168.50177008865333
11120,forage_dynamic_simdrop,11.566484093741582,2.1148560978836968,,42.774456640347076
11120,forage_random_baseline,0.0,0.0,,53.61419957366242
11121,forage_dynamic_simdrop,8.286143170404687,1.8638424147186334,,95.09466960258537
11121,forage_random_baseline,0.0,0.0,,107.22839914732485
11122,forage_dynamic_simdrop,9.170891741988221,0.0007292364086768003,,47.703427136497695
11122,forage_random_baseline,0.0,0.0,,53.61419957366242
11143,forage_dynamic_simdrop,9.659641296159649,2.2111530762742513,,103.44478067295513
11143,forage_random_baseline,0.0,0.0,,122.54674188265697
11145,forage_dynamic_simdrop,7.209823126444065,2.998882588737656,,114.94550525268869
11145,forage_random_baseline,0.0,0.0,,130.20591325032302
11147,forage_dynamic_simdrop,7.623692776508793,0.29109477270901163,,127.02213334930977
11147,forage_random_baseline,0.0,0.0,,137.86508461798908
11151,forage_dynamic_simdrop,10.357485533611573,2.208174214041404,,114.97915615738779
11151,forage_random_baseline,0.0,0.0,,137.86508461798908
11175,forage_dynamic_simdrop,7.153887557866982,2.1038858028511602,,76.37147364538733
11175,forage_random_baseline,0.0,0.0,,84.25088504432667
11176,forage_dynamic_simdrop,-0.19507131524366417,3.231114828918406,,79.3428446086532
11176,forage_random_baseline,0.0,0.0,,84.25088504432667
11183,forage_dynamic_simdrop,11.771237727080097,1.9141213252063816,,67.72717267945085
11183,forage_random_baseline,0.0,0.0,,84.25088504432667
11189,forage_dynamic_simdrop,10.022605784694422,0.7595264144786411,,52.908771398040614
11189,forage_random_baseline,0.0,0.0,,61.27337094132848
11211,forage_dynamic_simdrop,8.08843841503313,1.2382305947675674,,173.6228207710963
11211,forage_random_baseline,0.0,0.0,,191.47928419165152
11216,forage_dynamic_simdrop,12.345916023848105,-0.18642973603174473,,55.674290362228305
11216,forage_random_baseline,0.0,0.0,,68.93254230899454
11217,forage_dynamic_simdrop,4.70792715353459,3.252347593863569,,70.02455445412056
11217,forage_random_baseline,0.0,0.0,,76.5917136766606
11221,forage_dynamic_simdrop,7.957160463406092,2.0048465752375644,,137.67180954235363
11221,forage_random_baseline,0.0,0.0,,153.1834273533212
11226,forage_dynamic_simdrop,7.3308675005460815,2.4145181126374866,,70.08295891051336
11226,forage_random_baseline,0.0,0.0,,76.5917136766606
11249,forage_dynamic_simdrop,9.124375047430473,2.316957945370148,,80.07102648725647
11249,forage_random_baseline,0.0,0.0,,91.91005641199273
11259,forage_dynamic_simdrop,8.26414785716084,1.0751703653031546,,90.05914009393453
11259,forage_random_baseline,0.0,0.0,,99.56922777965879
11278,forage_dynamic_simdrop,7.317746733208764,2.6947841710998963,,134.4865007729789
11278,forage_random_baseline,0.0,0.0,,153.1834273533212
11302,forage_dynamic_simdrop,9.948543277123802,2.3815512366206764,,75.02006360236952
11302,forage_random_baseline,0.0,0.0,,91.91005641199273
11304,forage_dynamic_simdrop,9.075803246188318,2.2065872926692434,,113.37807058489577
11304,forage_random_baseline,0.0,0.0,,130.20591325032302
11306,forage_dynamic_simdrop,10.585220192859913,2.8679001065449876,,61.33283401430539
11306,forage_random_baseline,0.0,0.0,,76.5917136766606
11309,forage_dynamic_simdrop,12.810744009878231,2.302159078192035,,81.28006003922074
11309,forage_random_baseline,0.0,0.0,,107.22839914732485
11365,forage_dynamic_simdrop,-0.14980201054505318,0.36511820107367193,,129.3458041019316
11365,forage_random_baseline,0.0,0.0,,130.20591325032302
11390,forage_dynamic_simdrop,10.332995712439338,0.9800499697515473,,90.10809649905924
11390,forage_random_baseline,0.0,0.0,,107.22839914732485
11400,forage_dynamic_simdrop,6.921939154354128,0.3468341917648053,,57.271318007448
11400,forage_random_baseline,0.0,0.0,,61.27337094132848
11404,forage_dynamic_simdrop,10.59801341239545,1.4151105057712734,,115.53443951827711
11404,forage_random_baseline,0.0,0.0,,137.86508461798908
11411,forage_dynamic_simdrop,6.813741764607701,2.8929855288909883,,69.039412575732
11411,forage_random_baseline,0.0,0.0,,76.5917136766606
11414,forage_dynamic_simdrop,6.078918121173571,3.1490178434598173,,41.1969839062415
11414,forage_random_baseline,0.0,0.0,,45.955028205996356
11417,forage_dynamic_simdrop,10.476679394939223,2.137956129821181,,102.51603669942097
11417,forage_random_baseline,0.0,0.0,,122.54674188265697
11423,forage_dynamic_simdrop,-0.19680229421611123,2.9826674508862774,,78.44270592677282
11423,forage_random_baseline,0.0,0.0,,84.25088504432667
11424,forage_dynamic_simdrop,11.26940850443752,1.617772938605891,,94.82037879031282
11424,forage_random_baseline,0.0,0.0,,114.88757051499091
11490,forage_dynamic_simdrop,11.848030324575634,1.834504331633767,,54.83318540982248
11490,forage_random_baseline,0.0,0.0,,68.93254230899454
11491,forage_dynamic_simdrop,6.7328055608076625,4.497583995075984,,48.51683719071667
11491,forage_random_baseline,0.0,0.0,,61.27337094132848
11493,forage_dynamic_simdrop,8.967844968068711,1.637255853290597,,84.74336398272769
11493,forage_random_baseline,0.0,0.0,,99.56922777965879
11497,forage_dynamic_simdrop,8.821208103438721,2.1289706640666055,,100.80205289585213
11497,forage_random_baseline,0.0,0.0,,114.88757051499091
11498,forage_dynamic_simdrop,12.017568673958266,2.4642349707256646,,95.4854416239147
11498,forage_random_baseline,0.0,0.0,,122.54674188265697
11500,forage_dynamic_simdrop,12.329183707418638,-0.3907409582908997,,123.21338310316035
11500,forage_random_baseline,0.0,0.0,,153.1834273533212
11504,forage_dynamic_simdrop,12.59300010784587,2.5169062008668734,,64.23877118776456
11504,forage_random_baseline,0.0,0.0,,84.25088504432667
11510,forage_dynamic_simdrop,7.5762639502983316,1.9876529268278897,,132.2701845966167
11510,forage_random_baseline,0.0,0.0,,145.52425598565515
11515,forage_dynamic_simdrop,11.539051934454998,3.3935593062611265,,64.16635736705241
11515,forage_random_baseline,0.0,0.0,,84.25088504432667
11517,forage_dynamic_simdrop,10.026318399649808,-0.45287056094396716,,84.66251676418463
11517,forage_random_baseline,0.0,0.0,,99.56922777965879
11525,forage_dynamic_simdrop,12.052017682540612,2.0739330454611804,,45.08153404203933
11525,forage_random_baseline,0.0,0.0,,61.27337094132848
11530,forage_dynamic_simdrop,11.591189387851237,2.3087705503645544,,102.19441472131273
11530,forage_random_baseline,0.0,0.0,,130.20591325032302
11532,forage_dynamic_simdrop,8.506515731047664,1.064658534201522,,117.0073772326605
11532,forage_random_baseline,0.0,0.0,,130.20591325032302
11533,forage_dynamic_simdrop,9.331330144094407,2.1505328610773313,,98.4929687871908
11533,forage_random_baseline,0.0,0.0,,114.88757051499091
11537,forage_dynamic_simdrop,9.850297221939577,2.2483202692018,,56.87367601951841
11537,forage_random_baseline,0.0,0.0,,68.93254230899454
11538,forage_dynamic_simdrop,7.305729969308798,0.5247834884012398,,35.57197228090356
11538,forage_random_baseline,0.0,0.0,,38.295856838330295
11541,forage_dynamic_simdrop,8.814197997247437,1.9112819197197486,,122.1097300805145
11541,forage_random_baseline,0.0,0.0,,137.86508461798908
11542,forage_dynamic_simdrop,10.426130651248348,2.7132051571556635,,113.35698470374943
11542,forage_random_baseline,0.0,0.0,,145.52425598565515
11543,forage_dynamic_simdrop,8.747721593133454,2.393150709817123,,64.86011654159367
11543,forage_random_baseline,0.0,0.0,,76.5917136766606
11544,forage_dynamic_simdrop,6.751786804673447,3.6308957134573667,,57.89092164980008
11544,forage_random_baseline,0.0,0.0,,68.93254230899454
11549,forage_dynamic_simdrop,14.235321681800205,0.19828827777962924,,45.90817721090509
11549,forage_random_baseline,0.0,0.0,,61.27337094132848
11552,forage_dynamic_simdrop,10.07453969800626,2.495335260643765,,83.44558573521553
11552,forage_random_baseline,0.0,0.0,,99.56922777965879
11553,forage_dynamic_simdrop,10.497247543387989,2.120125612438495,,69.86583774491608
11553,forage_random_baseline,0.0,0.0,,84.25088504432667
11599,forage_dynamic_simdrop,8.961990906397808,1.042879756092553,,93.54454153744534
11599,forage_random_baseline,0.0,0.0,,107.22839914732485
11600,forage_dynamic_simdrop,9.38606140368169,2.5457672127897597,,78.47628003609647
11600,forage_random_baseline,0.0,0.0,,91.91005641199273
11635,forage_dynamic_simdrop,9.78189543947108,1.7142588495514475,,91.98583257253318
11635,forage_random_baseline,0.0,0.0,,107.22839914732485
11640,forage_dynamic_simdrop,12.809965679335345,0.3707292883574112,,83.95775637862162
11640,forage_random_baseline,0.0,0.0,,107.22839914732485
11692,forage_dynamic_simdrop,6.354969884347165,1.8859162075176679,,92.50933491081106
11692,forage_random_baseline,0.0,0.0,,99.56922777965879
11796,forage_dynamic_simdrop,10.759906240596049,2.5610500439592214,,79.49964380167657
11796,forage_random_baseline,0.0,0.0,,99.56922777965879
11818,forage_dynamic_simdrop,10.696458559628725,2.8031684402478825,,63.85830344422748
11818,forage_random_baseline,0.0,0.0,,84.25088504432667
11819,forage_dynamic_simdrop,6.050438095640435,2.8523790284603163,,75.72623045281998
11819,forage_random_baseline,0.0,0.0,,84.25088504432667
11822,forage_dynamic_simdrop,6.4909408778492965,0.3126702343176007,,79.4974783637277
11822,forage_random_baseline,0.0,0.0,,84.25088504432667
11824,forage_dynamic_simdrop,11.830872721844349,1.268382105988387,,98.62313692082691
11824,forage_random_baseline,0.0,0.0,,122.54674188265697
11825,forage_dynamic_simdrop,11.600183583842393,2.237348533192293,,36.81423691972286
11825,forage_random_baseline,0.0,0.0,,45.955028205996356
11826,forage_dynamic_simdrop,11.970174436307738,1.9340160310506371,,76.12139710294419
11826,forage_random_baseline,0.0,0.0,,99.56922777965879
11827,forage_dynamic_simdrop,13.707095218424733,3.4043156256484,,63.06796950499996
11827,forage_random_baseline,0.0,0.0,,91.91005641199273
11830,forage_dynamic_simdrop,10.846566410890908,0.07763353329471344,,58.32041161529404
11830,forage_random_baseline,0.0,0.0,,68.93254230899454
11831,forage_dynamic_simdrop,10.352125952858755,1.2321875493327117,,58.645477558289684
11831,forage_random_baseline,0.0,0.0,,68.93254230899454
11837,forage_dynamic_simdrop,11.008657666098758,3.0886931184672086,,65.48789482168961
11837,forage_random_baseline,0.0,0.0,,84.25088504432667
11839,forage_dynamic_simdrop,6.283177458497424,1.982068892791952,,68.65957539619042
11839,forage_random_baseline,0.0,0.0,,76.5917136766606
11843,forage_dynamic_simdrop,-0.1932818915224965,1.6225789665877903,,82.09767036063585
11843,forage_random_baseline,0.0,0.0,,84.25088504432667
12100,forage_dynamic_simdrop,8.84074455310707,1.0615413450892164,,102.05083153961681
12100,forage_random_baseline,0.0,0.0,,114.88757051499091
12104,forage_dynamic_simdrop,10.630706403145123,-0.12429771240142096,,71.90540937700656
12104,forage_random_baseline,0.0,0.0,,84.25088504432667
12105,forage_dynamic_simdrop,6.7403093286598885,0.33055993868138084,,93.56467828659805
12105,forage_random_baseline,0.0,0.0,,99.56922777965879
12107,forage_dynamic_simdrop,9.887840647598125,1.1238261321590197,,65.44766573518054
12107,forage_random_baseline,0.0,0.0,,76.5917136766606
12133,forage_dynamic_simdrop,8.870102367682536,2.3103723224982,,119.61364507665377
12133,forage_random_baseline,0.0,0.0,,137.86508461798908
12135,forage_dynamic_simdrop,9.673783404603627,0.9583483187729207,,113.34364892490362
12135,forage_random_baseline,0.0,0.0,,130.20591325032302
12136,forage_dynamic_simdrop,8.94717670230453,2.100631465330433,,106.1996029483909
12136,forage_random_baseline,0.0,0.0,,122.54674188265697
12159,forage_dynamic_simdrop,10.630560080870321,2.1774441873395776,,99.03414807653431
12159,forage_random_baseline,0.0,0.0,,122.54674188265697
12160,forage_dynamic_simdrop,9.305993293405162,2.6160053076455525,,58.400882478738616
12160,forage_random_baseline,0.0,0.0,,68.93254230899454
12161,forage_dynamic_simdrop,10.032190352675896,3.1467485438637866,,93.22299667455749
12161,forage_random_baseline,0.0,0.0,,114.88757051499091
12164,forage_dynamic_simdrop,12.13062604228304,1.2136725373686608,,114.52212987537655
12164,forage_random_baseline,0.0,0.0,,145.52425598565515
12165,forage_dynamic_simdrop,-0.10382008503867343,3.0332382995280223,,145.05829036837963
12165,forage_random_baseline,0.0,0.0,,153.1834273533212
12166,forage_dynamic_simdrop,6.767503107584242,2.331438205112511,,125.83264599848289
12166,forage_random_baseline,0.0,0.0,,137.86508461798908
12191,forage_dynamic_simdrop,10.744701937594227,2.3434371469992317,,73.56042762737866
12191,forage_random_baseline,0.0,0.0,,91.91005641199273
12203,forage_dynamic_simdrop,13.554952363161897,0.9901513998482219,,50.81848458380508
12203,forage_random_baseline,0.0,0.0,,68.93254230899454
12252,forage_dynamic_simdrop,7.582529979436092,2.5204069831980043,,65.65450878963266
12252,forage_random_baseline,0.0,0.0,,76.5917136766606
12263,forage_dynamic_simdrop,11.570966293689304,2.3320025226939443,,79.24560897414754
12263,forage_random_baseline,0.0,0.0,,99.56922777965879
12280,forage_dynamic_simdrop,10.63246073771779,-0.23193090856447773,,52.242322298654834
12280,forage_random_baseline,0.0,0.0,,61.27337094132848
12287,forage_dynamic_simdrop,8.23587737446507,2.841749005928489,,73.11275430306402
