Subject,Model,Beta_Frequency,Beta_Semantic,Beta_Phonological,Negative_Log_Likelihood_Optimized
8,forage_dynamic_simdrop,4.879299290997509,4.30920152056505,,89.25045939108516
8,forage_random_baseline,0.0,0.0,,101.5293121241983
9,forage_dynamic_simdrop,0.7234649708145732,3.1067191366556712,,148.44518255993407
9,forage_random_baseline,0.0,0.0,,156.19894172953587
10,forage_dynamic_simdrop,8.658577070798579,3.191523272220713,,90.47628483119901
10,forage_random_baseline,0.0,0.0,,101.5293121241983
1101,forage_dynamic_simdrop,-0.07954107060068415,0.9352041091973357,,62.14530879290342
1101,forage_random_baseline,0.0,0.0,,62.47957669181432
1102,forage_dynamic_simdrop,6.214974842795243,2.337275217697324,,95.70670202237456
1102,forage_random_baseline,0.0,0.0,,101.5293121241983
1103,forage_dynamic_simdrop,1.2664620201700985,3.1911452266662073,,95.44244360023174
1103,forage_random_baseline,0.0,0.0,,101.5293121241983
1104,forage_dynamic_simdrop,6.175406799065416,0.7278365254937968,,180.19277368861367
1104,forage_random_baseline,0.0,0.0,,187.43873007544306
1105,forage_dynamic_simdrop,9.9170721922274,1.9212408835424408,,130.061775189799
1105,forage_random_baseline,0.0,0.0,,148.38899464305908
1106,forage_dynamic_simdrop,7.309693372558877,3.121951791552878,,77.20291544903783
1106,forage_random_baseline,0.0,0.0,,85.9094179512447
1107,forage_dynamic_simdrop,-0.171085738842223,3.19862212568417,,146.85851434640384
1107,forage_random_baseline,0.0,0.0,,156.19894172953587
1108,forage_dynamic_simdrop,9.093766499562195,3.8661862011458425,,69.2083000352018
1108,forage_random_baseline,0.0,0.0,,85.9094179512447
1109,forage_dynamic_simdrop,1.3913204569901718,2.8546178636148998,,96.182644409972
1109,forage_random_baseline,0.0,0.0,,101.5293121241983
1110,forage_dynamic_simdrop,10.362008073077167,1.573122777625807,,90.79076677343477
1110,forage_random_baseline,0.0,0.0,,101.5293121241983
1111,forage_dynamic_simdrop,1.9600604124914274,0.12769541549684332,,139.98956144952487
1111,forage_random_baseline,0.0,0.0,,140.57904755658228
1112,forage_dynamic_simdrop,6.980990648818503,3.141574727020361,,92.1130352739473
1112,forage_random_baseline,0.0,0.0,,101.5293121241983
1113,forage_dynamic_simdrop,2.126631791358455,4.713729549758787,,131.1577334791545
1113,forage_random_baseline,0.0,0.0,,148.38899464305908
1114,forage_dynamic_simdrop,0.051005476388631,3.257909433613292,,200.0730170318708
1114,forage_random_baseline,0.0,0.0,,210.86857133487345
1123,forage_dynamic_simdrop,2.6236454472458,2.9066527322596256,,74.39708268135101
1123,forage_random_baseline,0.0,0.0,,78.09947086476791
1126,forage_dynamic_simdrop,6.006747098888465,1.4606968840956647,,118.86213448735833
1126,forage_random_baseline,0.0,0.0,,124.95915338362869
1135,forage_dynamic_simdrop,2.5895091893330413,2.263910284957644,,165.0469458231619
1135,forage_random_baseline,0.0,0.0,,171.81883590248947
1161,forage_dynamic_simdrop,9.387227737779277,3.087253249338847,,123.67580294696988
1161,forage_random_baseline,0.0,0.0,,140.57904755658228
1162,forage_dynamic_simdrop,7.849671416667465,0.6789995368137695,,162.74825658370605
1162,forage_random_baseline,0.0,0.0,,171.81883590248947
1184,forage_dynamic_simdrop,9.390796564402242,1.6923051093110801,,147.00527097705051
1184,forage_random_baseline,0.0,0.0,,164.00888881601267
1185,forage_dynamic_simdrop,1.351870742568679,3.242479330889354,,242.4637431185558
1185,forage_random_baseline,0.0,0.0,,257.7282538537342
1195,forage_dynamic_simdrop,2.3173210546094927,2.9879545762114836,,109.92223477198363
1195,forage_random_baseline,0.0,0.0,,117.14920629715189
1199,forage_dynamic_simdrop,2.5191295433830776,3.1767354676079504,,109.63951968944859
1199,forage_random_baseline,0.0,0.0,,117.14920629715189
1201,forage_dynamic_simdrop,5.629337502963198,1.0293977304788788,,90.56869780284
1201,forage_random_baseline,0.0,0.0,,93.7193650377215
1202,forage_dynamic_simdrop,2.3868513962165765,1.2975301347839288,,145.95066039566848
1202,forage_random_baseline,0.0,0.0,,148.38899464305908
1203,forage_dynamic_simdrop,1.1792831638508734,2.781456709013326,,89.42662226473452
1203,forage_random_baseline,0.0,0.0,,93.7193650377215
1204,forage_dynamic_simdrop,5.276287592162461,1.8293660557471585,,118.23192260807313
1204,forage_random_baseline,0.0,0.0,,124.95915338362869
1205,forage_dynamic_simdrop,4.9376960937960055,1.0491099783735127,,106.1245266937976
1205,forage_random_baseline,0.0,0.0,,109.3392592106751
1206,forage_dynamic_simdrop,2.394359139574415,1.7830997049594008,,106.95282831266141
1206,forage_random_baseline,0.0,0.0,,109.3392592106751
1207,forage_dynamic_simdrop,0.010341247308428676,1.0067638723595111,,147.29725075478495
1207,forage_random_baseline,0.0,0.0,,148.38899464305908
1208,forage_dynamic_simdrop,0.11910351324127862,0.5856567600950907,,93.38483926116703
1208,forage_random_baseline,0.0,0.0,,93.7193650377215
1209,forage_dynamic_simdrop,4.908713806525642,1.512508816724503,,113.40689878850833
1209,forage_random_baseline,0.0,0.0,,117.14920629715189
1210,forage_dynamic_simdrop,1.5070146203686232,1.5572609746142578,,115.12173090317481
1210,forage_random_baseline,0.0,0.0,,117.14920629715189
1211,forage_dynamic_simdrop,4.114626673480721,1.9715507453041083,,195.21914823049804
1211,forage_random_baseline,0.0,0.0,,203.05862424839665
