Subject,Model,Beta_Frequency,Beta_Semantic,Beta_Phonological,Negative_Log_Likelihood_Optimized
8,forage_phonologicaldynamicglobal_simdrop,4.758941750564559,3.841991764863844,0.4494559507948864,87.66079081111135
8,forage_phonologicaldynamiclocal_simdrop,4.855662969299609,4.068730439399726,0.21351853473058735,88.9284009027752
8,forage_phonologicaldynamicswitch_simdrop,4.676819917592946,4.309248282124908,1.3466978806744532,87.43111858152146
8,forage_random_baseline,0.0,0.0,,101.5293121241983
9,forage_phonologicaldynamicglobal_simdrop,0.6970634401365247,2.7193714879353434,0.6081866201391772,146.5446366129873
9,forage_phonologicaldynamiclocal_simdrop,0.7262232589145072,2.9202170300489527,0.28998231375996136,147.7711697482631
9,forage_phonologicaldynamicswitch_simdrop,0.6994423191438126,3.106511138264181,1.9094259862971323,145.96378408828588
9,forage_random_baseline,0.0,0.0,,156.19894172953587
10,forage_phonologicaldynamicglobal_simdrop,8.615551986119684,3.2116888496856864,-0.022027338922186366,90.4575352808648
10,forage_phonologicaldynamiclocal_simdrop,8.70392597077361,3.1094362963015802,0.09139867829289784,90.29025686827148
10,forage_phonologicaldynamicswitch_simdrop,8.20558388756351,3.188237205093606,-0.23125192865628233,89.66101202361317
10,forage_random_baseline,0.0,0.0,,101.5293121241983
1101,forage_phonologicaldynamicglobal_simdrop,-0.07527885606931814,0.9217280723003584,0.2182633570202512,61.90317469533898
1101,forage_phonologicaldynamiclocal_simdrop,-0.07668044315706576,0.8331482635586283,0.7957185220167713,61.558410305793764
1101,forage_phonologicaldynamicswitch_simdrop,-0.07990762639277448,0.9351231569795918,-0.03235531580294633,62.141578622355134
1101,forage_random_baseline,0.0,0.0,,62.47957669181432
1102,forage_phonologicaldynamicglobal_simdrop,6.1521486586493985,1.6765095179324878,1.2345182761918152,92.91928748169116
1102,forage_phonologicaldynamiclocal_simdrop,6.082994527713157,1.6182746788719202,1.3371057307504886,93.36575140082023
1102,forage_phonologicaldynamicswitch_simdrop,6.276996117082918,2.338337313233068,0.9158692574348034,95.22268472357135
1102,forage_random_baseline,0.0,0.0,,101.5293121241983
1103,forage_phonologicaldynamicglobal_simdrop,1.2842413693959658,3.033686701251794,0.19191642123075608,95.13595193408108
1103,forage_phonologicaldynamiclocal_simdrop,1.260672755938058,3.001808508933848,0.23455497763883046,95.13536668217412
1103,forage_phonologicaldynamicswitch_simdrop,1.2779340647241062,3.190941745920584,0.0934786043542216,95.41895575012747
1103,forage_random_baseline,0.0,0.0,,101.5293121241983
1104,forage_phonologicaldynamicglobal_simdrop,6.493803066111465,0.6893620962259096,0.23303293474621103,177.91786973612233
1104,forage_phonologicaldynamiclocal_simdrop,6.4597806556223665,0.6710400137102874,0.33164203471226383,177.00231972745547
1104,forage_phonologicaldynamicswitch_simdrop,6.14968224184788,0.7289740102476893,-0.03961370605465347,180.1689135784278
1104,forage_random_baseline,0.0,0.0,,187.43873007544306
1105,forage_phonologicaldynamicglobal_simdrop,10.421158481142676,1.8266202345709401,0.12761670607237058,129.41408712910626
1105,forage_phonologicaldynamiclocal_simdrop,10.414925827954763,1.760410923861557,0.2333195645830483,128.78487904971934
1105,forage_phonologicaldynamicswitch_simdrop,9.816596601084921,1.92561884414833,-0.05709974606363498,130.00459166498084
1105,forage_random_baseline,0.0,0.0,,148.38899464305908
1106,forage_phonologicaldynamicglobal_simdrop,6.612038638206037,1.572320292087139,2.0527282789980275,72.49341599533884
1106,forage_phonologicaldynamiclocal_simdrop,7.0082767498173855,2.1686501485717598,1.2248306294964029,75.55730261199474
1106,forage_phonologicaldynamicswitch_simdrop,7.010575072555419,3.1368042972530294,3.9812704884568806,72.69762403269891
1106,forage_random_baseline,0.0,0.0,,85.9094179512447
1107,forage_phonologicaldynamicglobal_simdrop,-0.17115734058107412,3.200429990492007,-0.0017246405067138644,146.85837178858398
1107,forage_phonologicaldynamiclocal_simdrop,-0.16917373342585212,3.1161052008687844,0.07505620354403902,146.65175098085993
1107,forage_phonologicaldynamicswitch_simdrop,-0.1742323905153167,3.1949906057576998,-0.20751121243719334,146.14345678511654
1107,forage_random_baseline,0.0,0.0,,156.19894172953587
1108,forage_phonologicaldynamicglobal_simdrop,8.61735286314651,2.7166399697111983,1.137595685274253,66.75476000413927
1108,forage_phonologicaldynamiclocal_simdrop,9.188709694971596,3.2436250314207133,0.5461073665758986,68.10549140133631
1108,forage_phonologicaldynamicswitch_simdrop,8.393599101026558,3.9036214430631313,2.2379478694394215,67.18979588046355
1108,forage_random_baseline,0.0,0.0,,85.9094179512447
1109,forage_phonologicaldynamicglobal_simdrop,1.4245669340303482,2.780762886106817,0.09791701975098764,95.98954776345704
